"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
5040, 0.000000000000000e+00, 2.000000000000000e-02, 5.665634035247836e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.261089356592521e+07, 1.000000000000000e-10, 1.254590167066225e+07
5041, 6.563339601035005e-04, 1.997798503253036e-02, 5.658510812842529e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.259630833125056e+07, 1.000000000000000e-10, 1.268995814823788e+07
5042, 1.309260406115018e-03, 1.991377293355257e-02, 5.659136272272296e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.259878266866429e+07, 1.000000000000000e-10, 1.297680519282448e+07
5043, 1.955325973957697e-03, 1.980686660058855e-02, 5.656768083384810e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.259415869651728e+07, 1.000000000000000e-10, 1.344316276098116e+07
5044, 2.591152943633027e-03, 1.965817538397290e-02, 5.655083686675538e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.259078168050487e+07, 1.000000000000000e-10, 1.409836962199731e+07
5045, 3.213604468806234e-03, 1.946922053418371e-02, 5.651816225060639e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.258351568149620e+07, 1.000000000000000e-10, 1.497250544861998e+07
5046, 3.819863997047219e-03, 1.924199251736729e-02, 5.648185041633181e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.257517674920363e+07, 1.000000000000000e-10, 1.614672186350154e+07
5047, 4.406473377308792e-03, 1.897674438627091e-02, 5.642474771247288e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.256229246033843e+07, 1.000000000000000e-10, 1.764760864962445e+07
5048, 4.971165095944968e-03, 1.867651229548451e-02, 5.633388533215144e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.254194825934288e+07, 1.000000000000000e-10, 1.894476474456276e+07
5049, 5.521106851056798e-03, 1.835930655991449e-02, 5.622856374932442e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.251750291815409e+07, 1.000000000000000e-10, 1.967807762816358e+07
5050, 6.066217006603972e-03, 1.804440939346073e-02, 5.609306503626188e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.248651071006125e+07, 1.000000000000000e-10, 2.041616194480430e+07
5051, 6.606629768558379e-03, 1.773309908083132e-02, 5.600632400531256e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.246606375610349e+07, 1.000000000000000e-10, 2.123716277715245e+07
5052, 7.141000610675112e-03, 1.742405227803020e-02, 5.586936335175008e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.243485807878833e+07, 1.000000000000000e-10, 2.205255977239567e+07
5053, 7.669766618631028e-03, 1.711898640521997e-02, 5.577598831145033e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.241301245486674e+07, 1.000000000000000e-10, 2.292066571629740e+07
5054, 8.192107829760582e-03, 1.681739548489779e-02, 5.565308266110520e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.238487953239747e+07, 1.000000000000000e-10, 2.383752014585483e+07
5055, 8.707704980183148e-03, 1.651959185357817e-02, 5.552155336901105e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.235471344264621e+07, 1.000000000000000e-10, 2.479788753391312e+07
