"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
         77,           0,          29,           7.4e-06,             1e-07,      -2.375663972,       1.394809141,       1.595738706,       3.121462841,      0.8481163633,       4.331968791
         78,           0,           0,           7.5e-06,             1e-07,      -2.120391177,       1.387109772,       1.589962988,       3.321786657,       1.960519758,       4.427267201
         78,           0,          10,           7.5e-06,             1e-07,      -2.283471237,       1.390103135,       1.594203426,       3.237968356,      0.8884151991,       4.411225147
         78,           0,          20,           7.5e-06,             1e-07,       -2.27548661,       1.394032225,       1.599059578,       3.242545771,      0.8493884121,       4.370422026
         78,           0,          29,           7.5e-06,             1e-07,      -2.298930616,       1.406651624,       1.603487041,       3.188092737,      0.8556775829,       4.370969392
         79,           0,           0,           7.6e-06,             1e-07,      -2.085164561,       1.394808103,       1.596838176,       3.356710837,       1.959320297,       4.418602312
         79,           0,          10,           7.6e-06,             1e-07,      -2.292182175,       1.401265614,       1.604676634,       3.224445255,      0.8012168955,       4.340681541
         79,           0,          20,           7.6e-06,             1e-07,      -2.260438893,       1.404855934,       1.608023936,       3.255531187,      0.8715470465,        4.40701651
         79,           0,          29,           7.6e-06,             1e-07,      -2.274726631,       1.414578824,       1.612036365,       3.216011953,      0.8101435906,       4.341056328
         80,           0,           0,           7.7e-06,             1e-07,      -2.098907983,       1.405244102,         1.6058488,       3.341691858,       1.958922979,        4.47844033
         80,           0,          10,           7.7e-06,             1e-07,      -2.267305247,       1.402000592,       1.603096131,       3.243893194,      0.8733598932,       4.307678461
         80,           0,          20,           7.7e-06,             1e-07,      -2.298035361,       1.402892259,       1.603655876,       3.218567054,      0.8515467984,       4.348675056
         80,           0,          29,           7.7e-06,             1e-07,      -2.342312856,       1.408068925,       1.607211491,       3.164638823,      0.8338197589,       4.341258706
         81,           0,           0,           7.8e-06,             1e-07,      -2.112389934,       1.403351935,       1.603377524,       3.336675009,       1.958206104,       4.376934587
         81,           0,          10,           7.8e-06,             1e-07,      -2.298655303,       1.406052207,       1.607294898,       3.219564676,        0.86276517,       4.357456854
         81,           0,          20,           7.8e-06,             1e-07,      -2.304776629,       1.408334071,       1.609093239,       3.215644195,      0.8600596815,       4.307524322
         81,           0,          29,           7.8e-06,             1e-07,      -2.327235446,       1.416088927,       1.613710104,       3.165907918,      0.8554923595,        4.30622851
         82,           0,           0,           7.9e-06,             1e-07,      -2.115997948,       1.408403556,       1.608398422,       3.336574809,       1.957533168,       4.374356603
         82,           0,          10,           7.9e-06,             1e-07,      -2.267427547,       1.414161059,       1.615433647,       3.253949324,      0.8566508904,       4.331194599
         82,           0,          20,           7.9e-06,             1e-07,      -2.258025231,       1.414035849,       1.614813489,       3.267321702,      0.8471574847,       4.332684618
         82,           0,          29,           7.9e-06,             1e-07,      -2.319496337,       1.418201552,       1.617685971,        3.18293888,      0.8683510281,       4.343621468
         83,           0,           0,             8e-06,             1e-07,      -2.094254637,       1.413413696,       1.611385247,       3.362952713,       1.956904621,       4.345355111
         83,           0,          10,             8e-06,             1e-07,      -2.267268474,       1.416823985,       1.617428569,       3.257755883,      0.8749102899,       4.388099321
         83,           0,          20,             8e-06,             1e-07,       -2.26857318,       1.419640926,       1.620415622,        3.25433401,      0.8508359666,       4.379308726
         83,           0,          29,             8e-06,             1e-07,      -2.318409911,       1.427173661,       1.626151548,       3.185281332,      0.8549982481,        4.37650559
         84,           0,           0,           8.1e-06,             1e-07,      -2.086279319,       1.421312105,       1.618980666,        3.37232672,       1.956460694,       4.395345804
         84,           0,          10,           8.1e-06,             1e-07,      -2.274396372,       1.424551369,       1.625487702,       3.255853161,      0.8522376423,        4.33433921
         84,           0,          20,           8.1e-06,             1e-07,      -2.260210738,        1.42178869,       1.624198081,       3.252002062,      0.8870315926,       4.371435511
         84,           0,          29,           8.1e-06,             1e-07,      -2.285232099,       1.427915519,       1.625597039,        3.22826719,      0.8856525106,       4.336838606
         85,           0,           0,           8.2e-06,             1e-07,      -2.090881287,       1.421723461,       1.621118879,       3.372141732,       1.955638064,       4.394130122
         85,           0,          10,           8.2e-06,             1e-07,      -2.260207408,       1.423412502,       1.624930404,       3.276083117,      0.8304742556,        4.27663051
         85,           0,          20,           8.2e-06,             1e-07,      -2.270031075,       1.423353231,       1.626296336,       3.253855331,      0.8079343041,          4.203864
         85,           0,          29,           8.2e-06,             1e-07,      -2.291163273,        1.43381169,       1.630391648,       3.214444652,      0.8177287334,       4.221292029
         86,           0,           0,           8.3e-06,             1e-07,      -2.085279896,       1.424418847,       1.623641127,       3.376825325,       1.954780277,       4.308463462
         86,           0,          10,           8.3e-06,             1e-07,      -2.280210531,       1.424063335,        1.62613287,       3.238276935,      0.8533513399,       4.257636992
         86,           0,          20,           8.3e-06,             1e-07,      -2.281750982,        1.42172923,       1.623358217,       3.233267717,      0.8338253987,        4.20318945
         86,           0,          29,           8.3e-06,             1e-07,      -2.307444324,       1.428191091,       1.626589599,       3.178870197,      0.8378700742,       4.284503788
         87,           0,           0,           8.4e-06,             1e-07,      -2.101295277,       1.423329671,       1.622616228,       3.355345449,       1.954199379,       4.318212082
         87,           0,          10,           8.4e-06,             1e-07,      -2.268534746,        1.42726646,       1.628592723,       3.249512831,      0.8522274189,       4.286854148
         87,           0,          20,           8.4e-06,             1e-07,      -2.265634256,       1.432465904,        1.63378043,       3.255787876,      0.8344035394,       4.267162615
         87,           0,          29,           8.4e-06,             1e-07,      -2.319184217,       1.443439942,       1.640633201,       3.177747998,      0.8302173612,       4.242987479
         88,           0,           0,           8.5e-06,             1e-07,      -2.102323721,       1.433843828,       1.632263658,       3.352034101,       1.953465234,       4.283652032
         88,           0,          10,           8.5e-06,             1e-07,      -2.265797714,       1.430987309,       1.631743067,       3.253132864,      0.8593985183,       4.305658087
         88,           0,          20,           8.5e-06,             1e-07,      -2.266422501,       1.434547558,       1.634665425,       3.253375594,      0.8551253185,       4.299945946
         88,           0,          29,           8.5e-06,             1e-07,      -2.317009814,       1.445793928,       1.642034543,       3.175852959,      0.8511358353,       4.282034069
         89,           0,           0,           8.6e-06,             1e-07,      -2.103419313,       1.439697932,       1.637647168,       3.350543588,        1.95274619,       4.298095215
         89,           0,          10,           8.6e-06,             1e-07,      -2.238918333,       1.435626195,       1.636037293,       3.277823741,      0.8881670118,       4.324010294
         89,           0,          20,           8.6e-06,             1e-07,      -2.257179705,       1.436731176,        1.63746492,       3.258132439,      0.8701990018,       4.280150833
         89,           0,          29,           8.6e-06,             1e-07,      -2.308858836,        1.44621025,       1.642104962,       3.183319984,      0.8786044547,       4.311272302
         90,           0,           0,           8.7e-06,             1e-07,      -2.097282144,       1.439244946,       1.637406944,       3.356156985,       1.952032683,       4.291109391
         90,           0,          10,           8.7e-06,             1e-07,      -2.257434044,       1.438538556,       1.638816131,       3.252872053,        0.86988286,       4.261953303
         90,           0,          20,           8.7e-06,             1e-07,      -2.254817001,       1.438365197,       1.638873489,       3.252961021,      0.8644148815,        4.25588894
         90,           0,          29,           8.7e-06,             1e-07,      -2.300703383,       1.447110255,       1.643619137,       3.178285652,      0.8686471106,       4.272130458
         91,           0,           0,           8.8e-06,             1e-07,      -2.101330116,       1.440144166,       1.638692321,       3.350820868,       1.951665758,       4.291061242
         91,           0,          10,           8.8e-06,             1e-07,      -2.253014063,       1.440000576,       1.640974696,       3.253296027,      0.8823170236,       4.291285524
         91,           0,          20,           8.8e-06,             1e-07,      -2.246386713,       1.440274706,       1.641491126,       3.261825452,      0.8904560721,       4.337130025
         91,           0,          29,           8.8e-06,             1e-07,      -2.301787495,        1.45025694,       1.647210578,       3.173305136,      0.8902916879,       4.346209331
         92,           0,           0,           8.9e-06,             1e-07,      -2.098105887,       1.442927063,        1.64173056,       3.354334706,       1.951126697,       4.349828049
         92,           0,          10,           8.9e-06,             1e-07,      -2.242404264,       1.443350775,       1.643886875,       3.263750556,      0.9064720824,       4.356753903
         92,           0,          20,           8.9e-06,             1e-07,      -2.238948815,       1.444933483,       1.645232302,       3.265795452,      0.9111562779,       4.374584988
         92,           0,          29,           8.9e-06,             1e-07,      -2.300014207,       1.454275928,       1.650922813,       3.171851564,      0.9036078015,       4.356288168
         93,           0,           0,             9e-06,             1e-07,      -2.091611152,       1.448279355,       1.646068059,       3.359129803,       1.950668561,       4.439551527
         93,           0,          10,             9e-06,             1e-07,      -2.236301848,       1.447069001,       1.647406375,       3.273426288,      0.9440321242,       4.464429534
         93,           0,          20,             9e-06,             1e-07,       -2.23391841,       1.449076982,       1.648619464,       3.262347234,      0.9362059194,       4.370504379
         93,           0,          29,             9e-06,             1e-07,      -2.285305794,       1.456601629,       1.652571203,       3.188517196,      0.9221807373,       4.318323538
         94,           0,           0,           9.1e-06,             1e-07,      -2.081605808,       1.450110673,       1.647735329,       3.369580509,       1.949951854,       4.427520623
         94,           0,          10,           9.1e-06,             1e-07,      -2.238987037,       1.446852987,       1.647578519,       3.268792392,      0.9610663327,       4.398971859
         94,           0,          20,           9.1e-06,             1e-07,      -2.245164615,       1.446704016,       1.647823936,       3.262225348,       0.947574467,       4.365689371
         94,           0,          29,           9.1e-06,             1e-07,      -2.298439953,       1.454767615,       1.653010522,       3.172960962,      0.9503539646,       4.329749471
         95,           0,           0,           9.2e-06,             1e-07,      -2.087353468,       1.450749374,       1.648191574,        3.36210376,       1.949381446,       4.399631029
         95,           0,          10,           9.2e-06,             1e-07,      -2.244651671,       1.447549581,       1.648856389,       3.260815821,      0.9570859873,       4.340415974
         95,           0,          20,           9.2e-06,             1e-07,       -2.24665675,       1.448049219,       1.649438628,       3.257823959,      0.9533622435,       4.349648206
         95,           0,          29,           9.2e-06,             1e-07,      -2.292768961,       1.454937643,       1.653371156,       3.166193939,      0.9391851669,        4.31381368
         96,           0,           0,           9.3e-06,             1e-07,      -2.087368808,       1.451263073,         1.6485092,       3.360113755,       1.948541797,       4.352175387
         96,           0,          10,           9.3e-06,             1e-07,      -2.247986522,       1.448801127,       1.650296918,       3.251798739,      0.9417692186,       4.260378691
         96,           0,          20,           9.3e-06,             1e-07,      -2.244772946,       1.452371989,        1.65360338,       3.253168316,      0.9253441032,       4.195911728
         96,           0,          29,           9.3e-06,             1e-07,      -2.271916874,       1.462331875,       1.660285932,       3.175255869,      0.9127003125,       4.162577666
         97,           0,           0,           9.4e-06,             1e-07,      -2.087659494,       1.457876801,       1.654558979,         3.3572137,       1.947577357,       4.277839043
         97,           0,          10,           9.4e-06,             1e-07,      -2.246416883,       1.455110203,       1.657108996,       3.253613763,      0.9260916405,       4.144075686
         97,           0,          20,           9.4e-06,             1e-07,      -2.241933537,       1.457581636,       1.658854081,       3.257307735,      0.9196326171,       4.132145723
         97,           0,          29,           9.4e-06,             1e-07,       -2.26318341,       1.468129694,       1.665643087,       3.195757981,      0.9184665304,       4.154642675
         98,           0,           0,           9.5e-06,             1e-07,      -2.080269937,       1.465276265,       1.662509934,       3.364271594,       1.946831853,       4.281017901
         98,           0,          10,           9.5e-06,             1e-07,      -2.215221839,        1.46380963,       1.665678143,       3.298867791,       1.007776184,       4.282876215
         98,           0,          20,           9.5e-06,             1e-07,      -2.231166235,       1.465770601,       1.668030732,       3.274752691,      0.9409961579,       4.138939371
         98,           0,          29,           9.5e-06,             1e-07,      -2.249087079,       1.473849864,        1.67271353,       3.221713396,      0.9344176844,       4.139528308
         99,           0,           0,           9.6e-06,             1e-07,       -2.07472167,       1.469644031,       1.667507519,       3.371221358,       1.945980847,       4.204078851
         99,           0,          10,           9.6e-06,             1e-07,      -2.229937039,       1.471233881,       1.674326143,       3.280564707,      0.9590992262,       4.143137379
         99,           0,          20,           9.6e-06,             1e-07,      -2.205933425,       1.478804519,       1.680625182,       3.311221931,      0.9972624478,       4.264619096
         99,           0,          29,           9.6e-06,             1e-07,       -2.19812827,       1.485487486,       1.683056297,       3.290838836,      0.9777469692,       4.220724377
        100,           0,           0,           9.7e-06,             1e-07,      -2.068940542,       1.481976462,       1.679846877,       3.376449776,        1.94548978,       4.279065296
        100,           0,          10,           9.7e-06,             1e-07,      -2.170451087,       1.478535454,        1.67947598,       3.368277272,      0.9916514298,       4.225573572
        100,           0,          20,           9.7e-06,             1e-07,      -2.191805938,       1.480707432,       1.679377488,       3.301003491,       1.008100434,        4.26251162
        100,           0,          29,           9.7e-06,             1e-07,      -2.179925368,         1.4895956,       1.685083132,       3.263275091,       1.000081484,       4.282514261
        101,           0,           0,           9.8e-06,             1e-07,      -2.035119746,       1.485958165,       1.682818931,        3.41561634,       1.944795443,        4.33683217
        101,           0,          10,           9.8e-06,             1e-07,      -2.194672293,       1.486514359,       1.686599921,       3.308721053,       1.032871746,       4.307293634
        101,           0,          20,           9.8e-06,             1e-07,       -2.20610652,       1.482904799,       1.682267297,       3.294485222,       1.008610002,       4.212203389
        101,           0,          29,           9.8e-06,             1e-07,      -2.226051331,       1.487989079,       1.686236885,       3.281706493,       1.004559069,        4.24347422
        102,           0,           0,           9.9e-06,             1e-07,      -2.058469203,       1.485840181,       1.683745751,       3.393846969,       1.944286787,       4.325637372
        102,           0,          10,           9.9e-06,             1e-07,      -2.207865085,       1.482963503,       1.682996954,       3.298030154,       1.029897451,       4.233362707
        102,           0,          20,           9.9e-06,             1e-07,      -2.193597771,        1.48740949,       1.685826033,       3.304636435,       1.040147063,       4.286013855
        102,           0,          29,           9.9e-06,             1e-07,      -2.210580288,       1.489973608,       1.687845401,       3.259147217,         1.0345612,       4.285758076
        103,           0,           0,             1e-05,             1e-07,      -2.043406503,       1.485914404,       1.684259779,       3.411104646,       1.943906738,       4.330415556
        103,           0,          10,             1e-05,             1e-07,       -2.18762685,       1.491324319,       1.688446558,       3.295975425,       1.070318995,        4.33883564
        103,           0,          20,             1e-05,             1e-07,      -2.186363745,       1.490431691,       1.686832036,       3.315394086,       1.077277778,       4.370444151
        103,           0,          29,             1e-05,             1e-07,      -2.227042395,       1.487654575,       1.685743868,       3.225618671,       1.043215074,       4.273387044
        104,           0,           0,          1.01e-05,             1e-07,      -2.048127079,       1.484869066,       1.683177741,       3.400466297,       1.943689429,       4.337818955
        104,           0,          10,          1.01e-05,             1e-07,      -2.198027723,       1.487077957,       1.684526914,       3.290427279,       1.062885769,       4.219894635
        104,           0,          20,          1.01e-05,             1e-07,      -2.181601587,       1.491213568,       1.687932062,       3.308854726,        1.07208956,       4.306644347
        104,           0,          29,          1.01e-05,             1e-07,      -2.214700014,       1.498152357,       1.693201516,       3.211421194,       1.071322963,       4.362970823
        105,           0,           0,          1.02e-05,             1e-07,       -2.03598259,        1.49371237,       1.691501881,       3.409304044,       1.943721969,       4.456741838
        105,           0,          10,          1.02e-05,             1e-07,      -2.151257389,       1.487176722,       1.682540634,       3.355691927,       1.074142134,       4.270507042
        105,           0,          20,          1.02e-05,             1e-07,      -2.133060239,       1.487627476,       1.682579924,       3.356257403,       1.088448917,        4.34238149
        105,           0,          29,          1.02e-05,             1e-07,      -2.222731753,        1.48875787,       1.685909566,       3.224473464,        1.04565611,       4.239160174
        106,           0,           0,          1.03e-05,             1e-07,      -2.042294415,       1.490243091,       1.686735174,       3.406020596,       1.943697104,       4.330907658
        106,           0,          10,          1.03e-05,             1e-07,       -2.12769543,       1.494085973,       1.690998133,       3.369999026,       1.095997108,          4.304286
        106,           0,          20,          1.03e-05,             1e-07,      -2.125242104,        1.49805754,         1.6930873,       3.381843462,       1.091690824,       4.289711952
        106,           0,          29,          1.03e-05,             1e-07,      -2.207946246,       1.494117796,       1.692333344,       3.248066053,       1.085896756,       4.278591912
        107,           0,           0,          1.04e-05,             1e-07,      -1.999008802,       1.491649919,       1.686638663,       3.458097752,       1.944775189,       4.417744399
        107,           0,          10,          1.04e-05,             1e-07,      -2.089872608,       1.494060933,       1.689500238,       3.403932385,        1.12505326,       4.381318605
        107,           0,          20,          1.04e-05,             1e-07,      -2.109534876,       1.500045675,       1.695718636,       3.375390322,       1.153418304,       4.407353662
        107,           0,          29,          1.04e-05,             1e-07,      -2.135184281,       1.500344534,       1.696048593,       3.344201721,       1.126543499,       4.388359056
        108,           0,           0,          1.05e-05,             1e-07,      -1.963567516,       1.499632803,         1.6916758,        3.49661728,       1.946567402,       4.509434506
        108,           0,          10,          1.05e-05,             1e-07,      -2.085329689,       1.497204419,       1.692462284,       3.398419385,       1.153614838,       4.370724144
        108,           0,          20,          1.05e-05,             1e-07,      -2.104314671,       1.497721539,       1.692196043,       3.382149793,       1.140607215,         4.3377404
        108,           0,          29,          1.05e-05,             1e-07,      -2.116034178,       1.499143735,       1.694387534,       3.318398826,       1.209491524,        4.50468127
        109,           0,           0,          1.06e-05,             1e-07,      -1.979997854,       1.499174566,       1.690897481,       3.479581944,       1.947429762,       4.481103764
        109,           0,          10,          1.06e-05,             1e-07,      -2.106169451,        1.49813806,       1.694394677,       3.373191966,       1.162657184,       4.334138657
        109,           0,          20,          1.06e-05,             1e-07,      -2.110343391,       1.497772396,       1.692651271,       3.379426079,       1.155911329,       4.310677933
        109,           0,          29,          1.06e-05,             1e-07,      -2.136503226,       1.496688831,        1.69458913,       3.322272055,       1.152084048,        4.32338521
        110,           0,           0,          1.07e-05,             1e-07,      -1.991566565,       1.499253818,       1.691730994,       3.468376931,       1.948323605,       4.456551849
        110,           0,          10,          1.07e-05,             1e-07,      -2.126176202,       1.498192391,       1.693198428,       3.360495605,       1.172103124,       4.331804436
        110,           0,          20,          1.07e-05,             1e-07,      -2.097128648,       1.499594849,       1.693085986,       3.380936948,       1.193168213,       4.366291947
        110,           0,          29,          1.07e-05,             1e-07,      -2.145137058,       1.497093635,       1.693756731,       3.327807631,       1.162849111,       4.307651459
        111,           0,           0,          1.08e-05,             1e-07,       -1.99493718,       1.500028767,       1.691247352,       3.465485789,       1.948644734,       4.430884871
        111,           0,          10,          1.08e-05,             1e-07,      -2.113419297,       1.506581287,       1.700832772,        3.37127526,       1.217740333,       4.373486443
        111,           0,          20,          1.08e-05,             1e-07,      -2.118527033,       1.505268573,       1.700591844,       3.372631071,       1.219097067,       4.359573398
        111,           0,          29,          1.08e-05,             1e-07,      -2.137381232,       1.508975439,       1.704236125,       3.313895936,       1.202529886,       4.341599392
        112,           0,           0,          1.09e-05,             1e-07,      -1.987796248,       1.509072714,       1.698991596,       3.472001168,       1.948730033,       4.421490644
        112,           0,          10,          1.09e-05,             1e-07,      -2.116161711,       1.506995033,       1.700540945,       3.366319342,       1.250692152,       4.425993431
        112,           0,          20,          1.09e-05,             1e-07,      -2.122005724,       1.506676306,       1.702361437,       3.362569339,       1.244859189,       4.402228436
        112,           0,          29,          1.09e-05,             1e-07,       -2.13571562,       1.509504507,       1.702878518,       3.322993508,       1.242262073,       4.397519429
        113,           0,           0,           1.1e-05,             1e-07,      -1.976738263,       1.510741093,       1.700338724,       3.478738037,       1.949380466,       4.504596321
        113,           0,          10,           1.1e-05,             1e-07,      -2.128774671,       1.505493103,       1.702141793,       3.358613433,       1.247481639,       4.352779912
        113,           0,          20,           1.1e-05,             1e-07,       -2.12996023,       1.500678631,       1.698280929,       3.354582716,       1.249284674,       4.359641411
        113,           0,          29,           1.1e-05,             1e-07,      -2.150965227,         1.5057689,       1.700553705,       3.295287996,       1.241369009,       4.366060755
        114,           0,           0,          1.11e-05,             1e-07,      -1.983532338,       1.506767865,       1.697220338,       3.476514205,       1.949180964,       4.470615729
        114,           0,          10,          1.11e-05,             1e-07,       -2.13770789,       1.493973675,       1.692567466,        3.33643747,       1.251448848,       4.363823392
        114,           0,          20,          1.11e-05,             1e-07,      -2.138839865,       1.489352898,       1.688671323,       3.344943521,       1.256351328,       4.371424111
        114,           0,          29,          1.11e-05,             1e-07,      -2.145500565,       1.494692235,       1.690753818,       3.293489706,       1.251574348,       4.375335309
        115,           0,           0,          1.12e-05,             1e-07,       -1.98579591,       1.498909817,        1.69046872,       3.469185012,       1.948200244,       4.432827292
        115,           0,          10,          1.12e-05,             1e-07,      -2.143199343,       1.489220293,        1.68851067,        3.33217279,       1.257890956,       4.356583354
        115,           0,          20,          1.12e-05,             1e-07,      -2.143299541,       1.486640759,       1.686282673,       3.329250403,       1.256011239,       4.357413952
        115,           0,          29,          1.12e-05,             1e-07,      -2.146786421,       1.489636847,       1.687470886,       3.305244687,       1.252861577,       4.365508185
        116,           0,           0,          1.13e-05,             1e-07,      -1.988455571,       1.494076747,       1.686623579,       3.465302567,       1.947909505,       4.437995866
        116,           0,          10,          1.13e-05,             1e-07,      -2.153248069,       1.485261319,       1.686883488,       3.318635083,       1.258111456,       4.339768777
        116,           0,          20,          1.13e-05,             1e-07,      -2.145465916,       1.487386112,        1.68768647,       3.323401614,        1.25835359,       4.338145115
        116,           0,          29,          1.13e-05,             1e-07,      -2.145170637,       1.490619417,       1.689004806,       3.311454133,       1.252063618,       4.337509359
        117,           0,           0,          1.14e-05,             1e-07,      -1.989765001,       1.493990869,       1.687473042,       3.461280885,       1.947385254,       4.436648745
        117,           0,          10,          1.14e-05,             1e-07,       -2.14888872,       1.492630472,       1.694576494,       3.319979438,       1.270009814,        4.34995201
        117,           0,          20,          1.14e-05,             1e-07,      -2.149561029,       1.496672834,       1.699742464,       3.320937193,        1.26958556,       4.351421369
        117,           0,          29,          1.14e-05,             1e-07,      -2.139136581,       1.501073967,       1.702151653,       3.316149508,       1.265523268,       4.353555174
        118,           0,           0,          1.15e-05,             1e-07,      -1.985448051,       1.504175028,       1.698430164,       3.464725707,       1.946927989,       4.438295877
        118,           0,          10,          1.15e-05,             1e-07,      -2.150110234,       1.506197852,       1.709617226,       3.325747341,       1.288390169,       4.364948515
        118,           0,          20,          1.15e-05,             1e-07,      -2.145212165,       1.510421868,       1.713763623,       3.334449883,       1.295125144,       4.372451495
        118,           0,          29,          1.15e-05,             1e-07,      -2.114499438,       1.518345878,       1.718883695,       3.336428962,        1.29152894,       4.379836859
        119,           0,           0,          1.16e-05,             1e-07,      -1.980015192,       1.518710715,       1.714670938,       3.472361101,       1.945924603,       4.450493097
        119,           0,          10,          1.16e-05,             1e-07,      -2.136394294,       1.512067989,        1.71675626,       3.336755501,       1.286074305,       4.408617346
        119,           0,          20,          1.16e-05,             1e-07,       -2.13322769,       1.516079045,       1.719581473,       3.343583438,       1.290698586,       4.386909574
        119,           0,          29,          1.16e-05,             1e-07,       -2.10718802,       1.519607597,       1.722469696,       3.346292109,       1.286555768,       4.386471805
        120,           0,           0,          1.17e-05,             1e-07,      -1.978454892,       1.524976211,        1.72167313,        3.46918345,       1.944675223,        4.45929738
        120,           0,          10,          1.17e-05,             1e-07,      -2.130724796,       1.518548481,       1.724351301,       3.364193772,       1.286099943,       4.394405939
        120,           0,          20,          1.17e-05,             1e-07,      -2.115784288,       1.523742346,       1.724599226,       3.347515595,         1.2985036,        4.50709687
        120,           0,          29,          1.17e-05,             1e-07,      -2.098262856,       1.521626305,       1.722743355,       3.361466279,       1.284756473,       4.422774988
        121,           0,           0,          1.18e-05,             1e-07,      -1.972713101,       1.524401778,        1.72292155,        3.47551862,        1.94398166,       4.529529353
        121,           0,          10,          1.18e-05,             1e-07,      -2.118799316,       1.518277025,       1.722222747,       3.375916256,        1.28962337,       4.471550194
        121,           0,          20,          1.18e-05,             1e-07,      -2.125953592,        1.52076185,       1.724791312,       3.354698097,       1.289871287,       4.426042611
        121,           0,          29,          1.18e-05,             1e-07,      -2.076638411,        1.52213508,       1.722742809,       3.370253346,       1.297266332,        4.51060413
        122,           0,           0,          1.19e-05,             1e-07,      -1.964234437,       1.523204261,       1.722007129,       3.491285845,       1.942885737,       4.485576013
        122,           0,          10,          1.19e-05,             1e-07,      -2.128904061,       1.516121423,       1.722485698,        3.36165162,       1.286442543,       4.408368761
        122,           0,          20,          1.19e-05,             1e-07,      -2.114380393,       1.516957839,       1.723223189,       3.360917486,       1.293761773,       4.466670562
        122,           0,          29,          1.19e-05,             1e-07,      -2.078479144,        1.51868558,       1.721124194,       3.381630232,       1.287272502,       4.525029322
        123,           0,           0,           1.2e-05,             1e-07,      -1.966970407,       1.518938192,       1.721506494,       3.487883687,       1.942150907,       4.523722517
        123,           0,          10,           1.2e-05,             1e-07,      -2.118848891,       1.513139345,       1.717527135,       3.354004099,       1.285980648,         4.5411291
        123,           0,          20,           1.2e-05,             1e-07,      -2.124061979,       1.515485679,       1.720351679,       3.355081894,       1.292937195,       4.485586062
        123,           0,          29,           1.2e-05,             1e-07,      -2.091118745,       1.515660173,       1.717326394,       3.361529666,       1.286431499,       4.460731998
        124,           0,           0,          1.21e-05,             1e-07,      -1.980354992,        1.51733189,       1.718466887,       3.466744425,       1.940626587,       4.515649723
        124,           0,          10,          1.21e-05,             1e-07,      -2.098336702,        1.51167566,       1.717304539,       3.371194913,       1.273900233,       4.579602024
        124,           0,          20,          1.21e-05,             1e-07,      -2.140392359,       1.509478428,        1.71497529,       3.332892114,       1.285268301,       4.570219118
        124,           0,          29,          1.21e-05,             1e-07,      -2.106969252,       1.515308204,       1.717238191,       3.327920235,       1.272806482,       4.558133461
        125,           0,           0,          1.22e-05,             1e-07,      -1.982716551,       1.516777772,       1.716785638,       3.459709244,       1.940539327,       4.583929351
        125,           0,          10,          1.22e-05,             1e-07,      -2.089712521,       1.510116595,       1.715277312,       3.372892082,       1.287263134,       4.717132151
        125,           0,          20,          1.22e-05,             1e-07,      -2.097201151,       1.506005964,       1.711541233,       3.360399596,       1.290331745,       4.703032844
        125,           0,          29,          1.22e-05,             1e-07,      -2.097685954,       1.509229656,       1.709819207,        3.37416931,       1.266034228,       4.691984977
        126,           0,           0,          1.23e-05,             1e-07,      -1.976976231,       1.508612732,       1.707931109,       3.460380988,       1.939480413,       4.685754006
        126,           0,          10,          1.23e-05,             1e-07,      -2.114545446,       1.502327281,       1.707881404,       3.338972377,       1.275782841,       4.802847053
        126,           0,          20,          1.23e-05,             1e-07,      -2.112941469,       1.500845942,       1.705806682,       3.337106712,       1.282079697,       4.831527309
        126,           0,          29,          1.23e-05,             1e-07,      -2.107625747,       1.505756794,       1.708165062,        3.33782131,        1.26638739,       4.803497913
        127,           0,           0,          1.24e-05,             1e-07,      -1.960685865,       1.506513234,       1.707578836,       3.473051473,       1.937328759,       4.753885207
        127,           0,          10,          1.24e-05,             1e-07,      -2.057426933,       1.506906316,       1.711973674,       3.393523312,         1.2712711,       4.840653238
        127,           0,          20,          1.24e-05,             1e-07,      -2.120056232,       1.506881413,       1.711972064,       3.340180412,       1.284326963,         4.8471709
        127,           0,          29,          1.24e-05,             1e-07,      -2.113261709,        1.51420557,       1.720168383,       3.337275643,       1.263709629,       4.843557122
        128,           0,           0,          1.25e-05,             1e-07,      -1.971940891,       1.515337676,       1.716110715,       3.459321341,       1.936896263,       4.830614534
        128,           0,          10,          1.25e-05,             1e-07,      -2.128938552,       1.514527845,       1.718919054,       3.364453997,       1.265720413,       4.819988515
        128,           0,          20,          1.25e-05,             1e-07,      -2.108479723,       1.512560095,       1.716609081,       3.357439311,       1.280568123,       4.829335805
        128,           0,          29,          1.25e-05,             1e-07,      -2.066995422,       1.517684823,       1.721116007,       3.371981994,       1.281034425,       4.828321467
        129,           0,           0,          1.26e-05,             1e-07,       -1.96097509,       1.518031149,       1.720037632,       3.475971933,       1.936857396,       4.864504083
        129,           0,          10,          1.26e-05,             1e-07,      -2.116221816,       1.508189606,       1.713791262,       3.357742509,       1.298108742,        4.78944647
        129,           0,          20,          1.26e-05,             1e-07,      -2.109849563,       1.504310033,       1.710485164,       3.361925268,       1.299865111,       4.796528504
        129,           0,          29,          1.26e-05,             1e-07,       -2.07822009,       1.500414801,       1.707806752,       3.385790619,       1.295558314,       4.807652623
