"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         443,      -2.067293402,      0.6646362883,     -0.0675843825,       3.280418816,      -0.819696125,       4.117712928
          0,           0,         444,      -2.066455811,      0.6660383262,    -0.06594271279,       3.280527927,      -0.813926392,       4.115021243
          0,           0,         445,      -2.065633046,      0.6674368768,    -0.06427857165,        3.28062115,     -0.8076635224,       4.112210462
          0,           0,         446,      -2.064824753,      0.6688283453,    -0.06259894074,       3.280697438,      -0.801284513,       4.109548038
          0,           0,         447,      -2.064029773,      0.6702120938,    -0.06090442636,       3.280760588,     -0.7946169021,       4.107010488
          0,           0,         448,      -2.063250582,      0.6715903215,    -0.05920024053,       3.280808937,     -0.7875872831,       4.104373569
          0,           0,         449,       -2.06248621,      0.6729654546,    -0.05748873228,       3.280846783,     -0.7804086188,       4.101821019
          0,           0,         450,      -2.061738558,      0.6743382351,    -0.05577713301,       3.280872372,      -0.773665073,       4.099296728
          0,           0,         451,      -2.061003241,      0.6757074439,    -0.05406299962,       3.280887573,     -0.7669130163,       4.096728413
          0,           0,         452,      -2.060281536,      0.6770781963,     -0.0523500894,       3.280896496,     -0.7596181471,       4.094310489
          0,           0,         453,      -2.059574797,      0.6784484872,    -0.05063862517,       3.280899063,     -0.7520772242,       4.092057836
          0,           0,         454,      -2.058882797,      0.6798198611,    -0.04893422933,       3.280895497,     -0.7443199085,       4.089740528
          0,           0,         455,      -2.058201993,       0.681190242,    -0.04723926506,       3.280890688,     -0.7362825984,       4.087485139
          0,           0,         456,      -2.057531834,      0.6825611273,    -0.04555566028,       3.280886884,     -0.7281300326,       4.085254833
          0,           0,         457,      -2.056869197,      0.6839356533,    -0.04388510548,       3.280889037,     -0.7195839151,       4.083052133
          0,           0,         458,      -2.056216852,      0.6853127972,     -0.0422284631,        3.28089676,     -0.7113093415,       4.080909123
          0,           0,         459,      -2.055573155,      0.6866878422,    -0.04058954925,       3.280910778,      -0.703173439,       4.078832424
          0,           0,         460,      -2.054939138,      0.6880592193,    -0.03897178062,       3.280928274,      -0.694814167,       4.076934132
          0,           0,         461,      -2.054312613,      0.6894270161,    -0.03737831422,       3.280956914,     -0.6861990546,       4.075554306
          0,           0,         462,      -2.053694221,      0.6907896071,    -0.03581280633,       3.280995672,     -0.6771604019,       4.074205811
          0,           0,         463,      -2.053086315,      0.6921430988,    -0.03427721969,       3.281043017,     -0.6676550685,        4.07293039
          0,           0,         464,      -2.052491873,      0.6934884907,    -0.03277585932,       3.281094994,     -0.6589656303,       4.071504454
          0,           0,         465,      -2.051913843,      0.6948180282,    -0.03131301858,       3.281150401,     -0.6497421734,       4.069768967
          0,           0,         466,      -2.051349264,      0.6961353207,    -0.02989516231,       3.281212897,      -0.639990551,       4.068081711
          0,           0,         467,      -2.050799381,      0.6974337849,    -0.02852509872,       3.281281822,     -0.6313610802,       4.066512855
          0,           0,         468,      -2.050270315,      0.6987127868,    -0.02720707441,       3.281350541,     -0.6226776734,       4.064913179
          0,           0,         469,      -2.049759595,      0.6999698509,     -0.0259459387,       3.281421538,     -0.6144747816,       4.063359667
          0,           0,         470,      -2.049267405,      0.7012045486,     -0.0247458439,       3.281495728,     -0.6066016039,       4.062011508
          0,           0,         471,       -2.04879597,      0.7024139296,     -0.0236097152,       3.281572005,     -0.5975866093,       4.060878376
          0,           0,         472,      -2.048351892,      0.7036009854,    -0.02254245069,       3.281642379,     -0.5887938762,       4.059735015
          0,           0,         473,      -2.047936429,      0.7047598863,    -0.02154500177,        3.28170773,      -0.579793456,       4.058821468
          0,           0,         474,      -2.047544304,      0.7058909321,    -0.02061803794,       3.281776004,     -0.5700597423,       4.057915562
          0,           0,         475,      -2.047178627,      0.7069971134,    -0.01976127778,       3.281844629,     -0.5615296185,       4.056697943
          0,           0,         476,      -2.046849449,      0.7080581637,    -0.01897433381,       3.281890648,     -0.5529023668,        4.05575057
          0,           0,         477,       -2.04654629,      0.7090874316,    -0.01825503851,       3.281933765,     -0.5437809505,       4.054863313
          0,           0,         478,      -2.046273736,      0.7100725877,    -0.01760178648,       3.281964884,     -0.5356882608,       4.054016604
          0,           0,         479,      -2.046034801,      0.7110078282,    -0.01701273965,       3.281974993,       -0.52638982,       4.053405148
          0,           0,         480,      -2.045827169,      0.7118926679,    -0.01648502082,       3.281967052,     -0.5163446098,       4.052829632
          0,           0,         481,       -2.04564838,      0.7127250266,    -0.01601505192,        3.28193995,     -0.5070451993,        4.05235176
          0,           0,         482,      -2.045502339,      0.7134934889,    -0.01559982146,       3.281880445,     -0.4966295239,       4.052013798
          0,           0,         483,       -2.04538862,      0.7141986376,     -0.0152362017,       3.281786473,      -0.487024913,       4.051647284
          0,           0,         484,       -2.04530309,      0.7148440725,    -0.01492040176,       3.281659725,     -0.4782847395,       4.051376887
          0,           0,         485,      -2.045248983,      0.7154218402,    -0.01464912593,       3.281489284,     -0.4691252156,       4.051216753
          0,           0,         486,      -2.045229008,      0.7159293871,    -0.01441879623,       3.281266346,     -0.4605299524,       4.050908415
          0,           0,         487,      -2.045235666,      0.7163722942,    -0.01422551381,       3.280999913,     -0.4517249975,       4.050843116
          0,           0,         488,       -2.04527237,      0.7167545659,    -0.01406630584,        3.28067726,     -0.4413830317,       4.050964685
          0,           0,         489,      -2.045337999,      0.7170781455,    -0.01393690289,       3.280294646,     -0.4325278658,       4.051030324
          0,           0,         490,      -2.045424578,      0.7173494344,    -0.01383177189,       3.279858567,     -0.4232911535,       4.051287842
          0,           0,         491,       -2.04553877,      0.7175689192,    -0.01374708996,       3.279357187,     -0.4135147684,       4.051657194
          0,           0,         492,      -2.045680729,      0.7177324766,    -0.01367851328,       3.278789576,     -0.4051024662,       4.051969392
          0,           0,         493,      -2.045844755,      0.7178435137,     -0.0136227208,       3.278161827,      -0.395907828,       4.052504191
          0,           0,         494,      -2.046041088,      0.7178833533,    -0.01357649862,       3.277452376,     -0.3872102722,       4.053082616
          0,           0,         495,      -2.046255928,      0.7178482574,    -0.01353390744,       3.276673474,     -0.3793523115,       4.053658695
          0,           0,         496,      -2.046488039,       0.717728699,    -0.01349127506,       3.275815974,     -0.3702075308,       4.054493616
          0,           0,         497,      -2.046744171,      0.7175160649,    -0.01344505776,       3.274860374,     -0.3616475999,       4.055260836
          0,           0,         498,      -2.047012679,       0.717221375,    -0.01339049923,       3.273819187,     -0.3536507877,       4.056191501
          0,           0,         499,      -2.047297154,      0.7168402115,    -0.01332422901,       3.272677562,     -0.3449505485,       4.057352689
          0,           0,         500,      -2.047590991,      0.7163993352,    -0.01324004003,       3.271444998,     -0.3372022939,       4.058349052
          0,           0,         501,      -2.047889031,      0.7159032507,    -0.01313275733,       3.270124032,     -0.3292400743,        4.05957879
          0,           0,         502,      -2.048201344,      0.7153694521,    -0.01299807809,       3.268705599,      -0.321049134,        4.06096051
          0,           0,         503,      -2.048520953,      0.7147906421,    -0.01283382464,       3.267202541,      -0.314263328,       4.062227587
          0,           0,         504,      -2.048854574,      0.7141651338,    -0.01263780696,       3.265604858,     -0.3068325317,       4.063649283
          0,           0,         505,      -2.049193753,      0.7134768112,    -0.01240758526,       3.263915812,     -0.2990384563,       4.065024896
          0,           0,         506,       -2.04953664,       0.712724654,     -0.0121400694,       3.262133349,     -0.2915373008,       4.066440948
          0,           0,         507,      -2.049888959,      0.7119038835,    -0.01183391919,       3.260241891,     -0.2831241068,       4.067924836
          0,           0,         508,       -2.05023592,      0.7110208434,    -0.01148720846,       3.258259637,     -0.2753834693,       4.069040156
          0,           0,         509,      -2.050588518,      0.7100881793,    -0.01109634017,       3.256171184,     -0.2677141107,       4.070040725
          0,           0,         510,      -2.050935748,      0.7091111992,    -0.01065905538,       3.253994477,     -0.2599986148,        4.07099286
          0,           0,         511,      -2.051282479,      0.7080953371,    -0.01017353477,       3.251729757,     -0.2533453156,       4.071878923
          0,           0,         512,      -2.051625077,      0.7070390591,   -0.009641719249,       3.249383192,     -0.2460761415,       4.072854431
          0,           0,         513,      -2.051957812,      0.7059432244,   -0.009063867942,       3.246965687,      -0.238209928,       4.073862018
          0,           0,         514,      -2.052289298,      0.7048077815,   -0.008442076558,        3.24446385,      -0.230849289,       4.074941803
          0,           0,         515,      -2.052601415,      0.7036454184,   -0.007775054166,       3.241908302,     -0.2228209391,       4.075912864
          0,           0,         516,      -2.052905314,      0.7024516149,   -0.007062362735,       3.239283354,     -0.2151590276,       4.076851857
          0,           0,         517,      -2.053185826,      0.7012374574,   -0.006309249275,       3.236616512,     -0.2081109156,       4.077893846
          0,           0,         518,      -2.053451005,       0.700006258,   -0.005516137053,       3.233905118,     -0.2006925633,       4.078836162
          0,           0,         519,      -2.053689207,       0.698762277,   -0.004686395358,       3.231171362,     -0.1934995593,       4.079732521
          0,           0,         520,      -2.053905136,      0.6975166666,   -0.003821176361,       3.228416049,     -0.1860438462,       4.080763138
          0,           0,         521,       -2.05408909,      0.6962652608,   -0.002923152444,        3.22565786,     -0.1781096558,        4.08165819
          0,           0,         522,      -2.054242162,      0.6950190093,     -0.0019944677,       3.222902225,     -0.1711180128,       4.082428687
          0,           0,         523,      -2.054355543,      0.6937879668,   -0.001037959216,       3.220173513,     -0.1636628942,        4.08331811
          0,           0,         524,      -2.054432056,      0.6925678469,  -5.598108881e-05,       3.217472511,     -0.1561083387,       4.084041524
          0,           0,         525,      -2.054462675,      0.6913774208,   0.0009496084548,       3.214827576,     -0.1498075349,       4.084732815
          0,           0,         526,      -2.054449247,      0.6902048676,    0.001975918907,       3.212237998,     -0.1428757451,       4.085517647
          0,           0,         527,       -2.05437954,       0.689069199,    0.003022025921,       3.209737822,     -0.1354479489,       4.086259997
          0,           0,         528,      -2.054256311,      0.6879641964,    0.004085865639,       3.207325407,     -0.1283233836,       4.087051133
          0,           0,         529,      -2.054070073,       0.686899577,    0.005166783941,       3.205028129,     -0.1209043775,        4.08792859
          0,           0,         530,      -2.053819625,      0.6858836461,    0.006263090614,       3.202854532,     -0.1132794186,       4.088788825
          0,           0,         531,      -2.053492104,      0.6849234284,    0.007374623342,       3.200842834,     -0.1060620929,       4.089631346
          0,           0,         532,      -2.053082361,       0.684026282,    0.008500870543,       3.199009125,    -0.09896715752,       4.090476927
          0,           0,         533,      -2.052590105,      0.6831900151,    0.009640189392,       3.197358213,    -0.09214462317,       4.091320398
          0,           0,         534,      -2.052013714,      0.6824186021,     0.01079291332,       3.195905687,    -0.08520086854,       4.092068858
          0,           0,         535,       -2.05135291,      0.6817279323,     0.01195873066,        3.19466589,     -0.0775607073,        4.09294054
          0,           0,         536,      -2.050605679,      0.6811214966,     0.01313788294,       3.193651348,    -0.06970216917,        4.09383194
          0,           0,         537,      -2.049770817,      0.6805993711,     0.01433061662,       3.192869207,    -0.06190342617,       4.094598502
          0,           0,         538,       -2.04885076,      0.6801668058,     0.01553731656,       3.192322544,    -0.05409603113,       4.095453271
          0,           0,         539,      -2.047844317,      0.6798204019,     0.01675874779,        3.19201716,      -0.047010968,       4.096305471
          0,           0,         540,      -2.046752042,       0.679566638,     0.01799610789,       3.191955156,    -0.03992327084,       4.096959666
          0,           0,         541,      -2.045574875,      0.6794076896,     0.01925056435,       3.192139626,     -0.0324885811,       4.097774369
          0,           0,         542,      -2.044314859,      0.6793363559,     0.02052228393,       3.192567159,    -0.02505829363,       4.098561346
          0,           0,         543,      -2.042974679,      0.6793571651,     0.02181148629,       3.193230626,    -0.01700313537,       4.099281945
          0,           0,         544,      -2.041557843,      0.6794668374,     0.02311829394,       3.194125188,   -0.009010804066,        4.10002025
          0,           0,         545,      -2.040066852,      0.6796576934,     0.02444270877,       3.195236457,   -0.001522549822,       4.100753483
          0,           0,         546,      -2.038507254,      0.6799387476,      0.0257852211,       3.196559186,    0.005269495295,       4.101327006
          0,           0,         547,      -2.036881599,      0.6803069099,     0.02714608779,       3.198087946,     0.01222294972,       4.101859618
          0,           0,         548,      -2.035194322,      0.6807599862,     0.02852448379,       3.199810562,     0.01899226649,        4.10250577
          0,           0,         549,      -2.033451087,      0.6812994318,     0.02992012272,       3.201713185,     0.02624400367,        4.10311022
          0,           0,         550,       -2.03165482,      0.6819170024,     0.03133255036,       3.203784445,     0.03368085916,       4.103588267
          0,           0,         551,      -2.029810457,      0.6826084378,     0.03276121236,       3.206009432,     0.04176490462,       4.102930084
          0,           0,         552,      -2.027924607,      0.6833727539,     0.03420573954,       3.208368723,     0.04976782392,       4.102377243
          0,           0,         553,      -2.025998953,      0.6842021717,     0.03566594146,       3.210853859,     0.05691512685,       4.101873565
          0,           0,         554,      -2.024037638,      0.6850973047,     0.03714045458,       3.213452665,     0.06410243674,       4.101683898
          0,           0,         555,      -2.022045089,      0.6860560389,     0.03862858143,       3.216151194,     0.07088690624,       4.101591097
          0,           0,         556,      -2.020026211,       0.687066744,     0.04012961139,        3.21893534,     0.07757687411,       4.101474611
          0,           0,         557,      -2.017985651,      0.6881287561,     0.04164295147,       3.221791301,     0.08498483852,       4.101548645
          0,           0,         558,      -2.015928301,      0.6892378411,     0.04316719145,        3.22470313,     0.09265458944,       4.101715735
          0,           0,         559,      -2.013858261,      0.6903841868,      0.0447009943,       3.227659969,      0.1005006743,       4.101750551
          0,           0,         560,      -2.011780325,      0.6915689212,     0.04624353871,       3.230648665,      0.1089174274,       4.101823672
          0,           0,         561,      -2.009698584,      0.6927864533,     0.04779422279,       3.233658195,      0.1170834125,       4.102035834
          0,           0,         562,      -2.007617023,       0.694027291,     0.04935148623,       3.236678309,      0.1243033419,       4.102163178
          0,           0,         563,      -2.005541037,      0.6952896259,     0.05091379851,       3.239695331,      0.1303860138,       4.102184549
          0,           0,         564,      -2.003473851,      0.6965684114,     0.05247969436,       3.242699338,      0.1363173855,       4.102284404
          0,           0,         565,      -2.001419341,      0.6978575424,     0.05404844578,       3.245682357,      0.1426074844,       4.102338197
          0,           0,         566,      -1.999380899,      0.6991566129,     0.05561864798,       3.248636549,      0.1498020404,        4.10241724
          0,           0,         567,      -1.997360969,       0.700459408,       0.057188321,       3.251555842,      0.1576461362,       4.102583761
          0,           0,         568,      -1.995364248,      0.7017562833,     0.05875563056,       3.254430266,       0.166112169,       4.102790441
          0,           0,         569,      -1.993394121,      0.7030496027,     0.06031881525,       3.257251669,      0.1751940046,        4.10292862
          0,           0,         570,      -1.991451172,      0.7043349379,     0.06187649596,       3.260018305,      0.1803405542,       4.102967596
          0,           0,         571,      -1.989537063,      0.7056046728,     0.06342606784,       3.262727083,      0.1851186294,       4.103046814
          0,           0,         572,      -1.987654254,      0.7068599299,     0.06496477466,       3.265373978,       0.190503531,       4.103105432
          0,           0,         573,       -1.98580407,      0.7080953357,      0.0664902084,       3.267956323,      0.1969173505,       4.103223269
          0,           0,         574,      -1.983987741,       0.709297944,     0.06799958163,       3.270469627,      0.2038166036,       4.103325853
          0,           0,         575,      -1.982204728,      0.7104694408,     0.06948996023,       3.272916715,      0.2112143682,       4.103379003
          0,           0,         576,      -1.980455073,       0.711607966,     0.07095822163,       3.275298029,      0.2194059789,       4.103418966
          0,           0,         577,       -1.97873949,      0.7127046267,     0.07240123126,       3.277613706,      0.2263969932,       4.103420392
          0,           0,         578,      -1.977058957,      0.7137626981,     0.07381489611,       3.279864398,      0.2318313278,       4.103465866
          0,           0,         579,      -1.975416239,      0.7147873331,     0.07519486237,       3.282047597,      0.2365641915,       4.103405313
          0,           0,         580,       -1.97381168,       0.715783365,     0.07653612668,       3.284167631,      0.2415799263,       4.103267178
          0,           0,         581,      -1.972249534,       0.716760967,     0.07783281507,       3.286221545,       0.247214996,       4.103255146
          0,           0,         582,      -1.970733875,      0.7177291249,     0.07907762264,       3.288204225,      0.2535865011,       4.103167167
          0,           0,         583,      -1.969269216,      0.7186709895,     0.08026112315,       3.290097999,      0.2605826583,       4.103136064
          0,           0,         584,      -1.967847329,      0.7195640576,     0.08137073605,        3.29191024,      0.2662968779,       4.103167668
          0,           0,         585,      -1.966440876,      0.7204158444,     0.08238869771,       3.293738487,       0.271707506,       4.102822139
          0,           0,         586,      -1.965026356,      0.7211150185,     0.08330358541,       3.295695933,      0.2773249314,       4.102617086
          0,           0,         587,      -1.963667642,       0.721530499,      0.0841529929,       3.297629519,      0.2827178282,       4.102567927
          0,           0,         588,      -1.962501934,      0.7220165384,     0.08499017237,       3.299144022,      0.2876711608,       4.102591334
          0,           0,         589,      -1.961555435,      0.7227613723,     0.08582862538,       3.300103862,      0.2931004176,       4.102487872
          0,           0,         590,      -1.960775528,      0.7236012045,      0.0866906707,       3.300569524,      0.2981145346,       4.102439092
          0,           0,         591,      -1.960034415,      0.7243736582,     0.08757812388,       3.300910959,       0.302540138,       4.102520049
          0,           0,         592,      -1.959239321,      0.7250648986,      0.0884834132,       3.301545984,      0.3073266633,       4.102525975
          0,           0,         593,      -1.958436786,      0.7255567141,     0.08939607339,       3.302353086,      0.3123696168,       4.102702408
          0,           0,         594,      -1.957739805,      0.7259688526,     0.09033077667,       3.302920236,      0.3177347457,       4.102854352
          0,           0,         595,      -1.957161508,      0.7264498689,     0.09128153889,       3.303157817,      0.3235276662,       4.102952853
          0,           0,         596,      -1.956656333,      0.7269946699,     0.09223162325,       3.303228023,       0.328379766,       4.102944171
          0,           0,         597,      -1.956188671,       0.727527642,     0.09319679749,       3.303279056,       0.332019608,       4.103367268
          0,           0,         598,      -1.955734302,      0.7280158673,      0.0941587913,       3.303404485,       0.335684439,       4.104073105
          0,           0,         599,      -1.955298981,      0.7284625561,     0.09510853553,       3.303622415,       0.339635722,       4.104708496
          0,           0,         600,      -1.954863512,      0.7288604601,     0.09606376812,       3.303919782,      0.3437271772,        4.10546369
          0,           0,         601,      -1.954461278,      0.7292167778,     0.09701425095,       3.304210456,      0.3487044921,       4.106401142
          0,           0,         602,      -1.954090142,      0.7295423989,      0.0979252288,       3.304473303,      0.3534741331,       4.107345097
          0,           0,         603,      -1.953747095,      0.7298403445,     0.09879196301,        3.30470459,      0.3579180134,       4.108277722
          0,           0,         604,      -1.953452977,      0.7301547887,     0.09963898489,       3.304895916,      0.3621261711,       4.109217223
          0,           0,         605,      -1.953185187,      0.7304466691,      0.1004330902,       3.305062054,      0.3653528523,       4.109960387
          0,           0,         606,      -1.952923199,       0.730707908,      0.1011604673,       3.305233492,      0.3686756597,       4.110542505
          0,           0,         607,      -1.952702455,      0.7309327711,      0.1018448682,       3.305359272,      0.3724186823,       4.111232769
          0,           0,         608,      -1.952520385,      0.7311351335,      0.1024780589,       3.305437313,      0.3762406667,       4.111945278
          0,           0,         609,      -1.952324622,        0.73134833,      0.1030204043,       3.305560653,      0.3797038301,       4.112491425
          0,           0,         610,      -1.952159536,      0.7315057939,      0.1035083303,         3.3056449,      0.3833744401,       4.113043254
          0,           0,         611,      -1.952013063,      0.7316237793,      0.1039325202,       3.305704532,      0.3870839488,       4.113497693
          0,           0,         612,      -1.951871861,         0.7317087,      0.1042719251,       3.305764257,      0.3912013762,       4.113866966
          0,           0,         613,      -1.951741839,      0.7317428491,      0.1045391833,       3.305802744,      0.3948421702,       4.114046335
          0,           0,         614,      -1.951659059,      0.7317532196,      0.1047046667,       3.305782865,      0.3978181824,       4.114190375
          0,           0,         615,      -1.951621576,      0.7317698225,      0.1047821222,       3.305710455,      0.4003970712,       4.114332966
          0,           0,         616,      -1.951636279,      0.7317404954,      0.1047928254,       3.305548411,      0.4032334041,        4.11434168
          0,           0,         617,      -1.951701471,      0.7316598413,      0.1047149267,       3.305293576,      0.4060678945,       4.114254525
          0,           0,         618,      -1.951829352,      0.7315419229,      0.1045510547,       3.304940312,      0.4094975404,       4.114139745
          0,           0,         619,       -1.95200828,      0.7314583942,       0.104328509,       3.304526691,      0.4132832173,        4.11388854
          0,           0,         620,      -1.952246882,      0.7313543417,      0.1040294785,        3.30402176,      0.4168329074,       4.113508911
          0,           0,         621,      -1.952520317,      0.7312172062,      0.1036651267,       3.303463033,      0.4200025109,       4.113125736
          0,           0,         622,      -1.952826065,      0.7310501068,       0.103285401,        3.30286086,      0.4221253389,       4.112681156
          0,           0,         623,      -1.953159771,      0.7308593622,      0.1028500473,       3.302216738,      0.4244657483,       4.112064115
          0,           0,         624,      -1.953514492,      0.7306735426,      0.1023668856,       3.301550982,      0.4270923758,       4.111509144
          0,           0,         625,      -1.953894178,      0.7304835078,      0.1018643327,       3.300862953,      0.4299424524,       4.110944774
          0,           0,         626,      -1.954276474,      0.7302738521,      0.1013398583,        3.30017721,      0.4328441113,       4.110288826
          0,           0,         627,      -1.954688109,      0.7300383432,      0.1008093356,       3.299454545,      0.4356047023,       4.109662808
          0,           0,         628,      -1.955135725,      0.7297714141,      0.1002612056,       3.298684477,      0.4387467685,       4.109028748
          0,           0,         629,      -1.955578681,      0.7294901639,     0.09969707842,       3.297920878,      0.4418290455,       4.108361201
          0,           0,         630,      -1.956051893,      0.7292210774,     0.09912101606,       3.297138991,      0.4440882414,       4.107561279
          0,           0,         631,      -1.956554325,      0.7289421502,     0.09851074622,       3.296333069,      0.4461655197,       4.106754035
          0,           0,         632,      -1.957045246,      0.7286526869,     0.09787820336,       3.295542255,      0.4482529924,       4.106003683
          0,           0,         633,      -1.957559897,       0.728356049,     0.09722974468,       3.294730713,      0.4504226643,       4.105212907
          0,           0,         634,      -1.958086128,      0.7280983127,     0.09656108753,       3.293919468,      0.4528936681,       4.104489307
          0,           0,         635,      -1.958613568,      0.7278398056,      0.0958373221,       3.293106137,      0.4555399643,       4.103784862
          0,           0,         636,      -1.959145349,      0.7275838544,     0.09507958945,       3.292299313,      0.4587253257,       4.103122497
          0,           0,         637,      -1.959695902,      0.7273358739,     0.09429487127,       3.291486029,      0.4616751184,       4.102421646
          0,           0,         638,      -1.960243403,      0.7271284078,     0.09345925797,       3.290696696,      0.4632483302,       4.101657328
          0,           0,         639,      -1.960775686,      0.7269506224,     0.09259308707,       3.289946475,      0.4648348335,       4.100970819
          0,           0,         640,      -1.961316503,      0.7267728523,     0.09168336628,       3.289200986,      0.4666697641,       4.100315054
          0,           0,         641,      -1.961862813,      0.7266043971,     0.09073632938,       3.288463698,      0.4688104749,       4.099682214
          0,           0,         642,      -1.962400865,      0.7264462772,      0.0897784587,       3.287752314,      0.4710724706,        4.09917195
          0,           0,         643,      -1.962924322,      0.7263252134,     0.08876276199,       3.287091818,      0.4734180734,       4.098804265
          0,           0,         644,      -1.963449941,      0.7262210062,     0.08771602353,       3.286447288,      0.4761055061,       4.098323366
          0,           0,         645,      -1.963978219,      0.7261188632,     0.08667856422,       3.285812571,      0.4784953417,       4.097846247
          0,           0,         646,      -1.964505224,      0.7260184021,     0.08560221862,       3.285194447,      0.4798794487,       4.097409479
          0,           0,         647,      -1.965019688,       0.725922611,     0.08449114656,       3.284607105,      0.4814426614,       4.096866917
          0,           0,         648,       -1.96553543,      0.7258629053,     0.08338943322,       3.284046218,      0.4832477174,       4.096318988
          0,           0,         649,      -1.966063875,      0.7258046207,     0.08226636609,       3.283482995,      0.4847666319,       4.095887244
          0,           0,         650,       -1.96658786,      0.7257456295,     0.08112127433,       3.282935115,      0.4867107344,       4.095571508
          0,           0,         651,       -1.96712219,      0.7256790936,     0.07997562431,       3.282385204,      0.4887841848,       4.095196185
          0,           0,         652,       -1.96765579,      0.7256393654,     0.07884893295,         3.2818526,      0.4915515508,        4.09486216
          0,           0,         653,      -1.968196288,       0.725604221,     0.07769682327,       3.281320473,      0.4936248987,       4.094556631
          0,           0,         654,      -1.968746051,      0.7255722113,     0.07653998493,       3.280794506,      0.4948357963,       4.094174297
          0,           0,         655,      -1.969314175,      0.7255312503,     0.07539328986,       3.280252033,      0.4962986681,       4.093765133
          0,           0,         656,       -1.96988967,      0.7254929867,     0.07426373964,       3.279707255,      0.4976799885,       4.093497054
          0,           0,         657,      -1.970476686,       0.725464866,     0.07313243517,       3.279159241,      0.4991001665,       4.093386024
          0,           0,         658,      -1.971077698,      0.7254271579,     0.07200198001,       3.278596987,      0.5009134322,       4.093222817
          0,           0,         659,      -1.971695576,      0.7253757192,     0.07087948828,       3.278013779,      0.5033002935,       4.093164946
          0,           0,         660,      -1.972331394,      0.7253044386,     0.06979925684,         3.2774076,      0.5054969548,       4.093111736
          0,           0,         661,      -1.972973738,      0.7252367729,      0.0687184804,       3.276792665,      0.5075032284,        4.09306139
          0,           0,         662,      -1.973625664,       0.725173246,     0.06764667971,       3.276166423,      0.5086377319,       4.093047705
          0,           0,         663,       -1.97429339,      0.7250889131,      0.0666005944,       3.275511637,      0.5102205877,       4.092951103
          0,           0,         664,      -1.974978759,      0.7249813234,     0.06559660089,       3.274822115,      0.5114143824,       4.093055649
          0,           0,         665,      -1.975670812,      0.7248658025,     0.06460737794,       3.274115863,      0.5129076831,       4.093034448
          0,           0,         666,      -1.976365596,      0.7247605263,     0.06364376888,       3.273398709,      0.5147804148,       4.093085895
          0,           0,         667,      -1.977074441,      0.7246406406,     0.06270923411,        3.27265021,      0.5169073188,       4.093035369
          0,           0,         668,      -1.977795441,      0.7244975067,     0.06183317719,       3.271868131,       0.519016389,       4.092968656
          0,           0,         669,      -1.978526109,      0.7243314359,      0.0610046275,       3.271051622,       0.521096392,       4.092902717
          0,           0,         670,      -1.979251697,      0.7241650906,     0.06022589931,       3.270224158,      0.5225787034,       4.092752815
          0,           0,         671,      -1.979977613,      0.7239876662,      0.0595116321,        3.26937398,      0.5238478588,        4.09265176
          0,           0,         672,      -1.980714105,      0.7237907169,     0.05890134335,       3.268490375,      0.5251368661,       4.092562474
          0,           0,         673,       -1.98145576,      0.7235712201,     0.05839590813,       3.267571722,      0.5267022633,       4.092408618
          0,           0,         674,      -1.982190037,      0.7233409298,     0.05801664762,       3.266633808,       0.528698974,       4.092352098
          0,           0,         675,      -1.982917761,      0.7231112466,      0.0578028544,       3.265680884,      0.5307247547,       4.092381788
          0,           0,         676,      -1.983646615,      0.7228644233,     0.05782906804,       3.264696987,      0.5328580961,       4.092285692
          0,           0,         677,      -1.984373372,      0.7226032267,       0.058138669,       3.263684977,      0.5351883447,       4.092251409
          0,           0,         678,      -1.985089339,      0.7223353591,      0.0588087174,       3.262656264,      0.5367306849,       4.092221906
          0,           0,         679,      -1.985797169,      0.7220662915,     0.05995901352,        3.26161174,      0.5381334129,       4.092282823
          0,           0,         680,      -1.986497217,      0.7218041733,     0.06175692119,       3.260551432,      0.5396150093,       4.092350658
          0,           0,         681,      -1.987185123,      0.7215424964,     0.06437711646,       3.259478546,       0.541478033,       4.092697789
          0,           0,         682,      -1.987862009,      0.7212797113,     0.06806240693,       3.258391244,       0.543318124,       4.093227259
          0,           0,         683,      -1.988526697,      0.7210232823,     0.07312578807,       3.257295499,      0.5454107242,       4.093887424
          0,           0,         684,      -1.989180382,      0.7207904652,     0.07995714508,       3.256192008,      0.5476902409,       4.094685312
          0,           0,         685,      -1.989816353,      0.7205956516,     0.08900937119,       3.255091859,      0.5500390154,       4.095642006
          0,           0,         686,      -1.990434727,      0.7204333779,      0.1008073636,       3.253990613,       0.552041103,       4.096783447
          0,           0,         687,      -1.991040707,      0.7203236313,      0.1159217831,       3.252885817,      0.5537230582,       4.098000577
          0,           0,         688,      -1.991629457,      0.7202960009,      0.1349353433,       3.251790758,      0.5555720814,       4.099353328
          0,           0,         689,      -1.992197183,       0.720399461,      0.1583739104,       3.250720515,        0.55743859,       4.100927165
          0,           0,         690,      -1.992743766,        0.72065825,      0.1866363923,       3.249671342,      0.5595099405,       4.102520304
          0,           0,         691,      -1.993271396,       0.721125784,      0.2199458932,       3.248648058,      0.5617181444,       4.104132412
          0,           0,         692,      -1.993777848,      0.7218794938,      0.2582991124,       3.247661966,      0.5641444307,       4.105680413
