"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
5040, 0.000000000000000e+00, 2.000000000000000e-02, 5.681203531192214e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.263987132020588e+07, 1.000000000000000e-10, 1.250723311508807e+07
5041, 6.563339601035005e-04, 1.997798503253036e-02, 5.669259578489975e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.260243689487385e+07, 1.000000000000000e-10, 1.265226570207787e+07
5042, 1.309260406115018e-03, 1.991377293355257e-02, 5.667067350992070e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.259486964008662e+07, 1.000000000000000e-10, 1.294173563693761e+07
5043, 1.955325973957697e-03, 1.980686660058855e-02, 5.663112949582264e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.258250164762717e+07, 1.000000000000000e-10, 1.340714269179980e+07
5044, 2.591152943633027e-03, 1.965817538397290e-02, 5.660575235899366e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.257454048579908e+07, 1.000000000000000e-10, 1.406040858359066e+07
5045, 3.213604468806234e-03, 1.946922053418371e-02, 5.657246526630070e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.256421533153271e+07, 1.000000000000000e-10, 1.492967785677017e+07
5046, 3.819863997047219e-03, 1.924199251736729e-02, 5.653985226394142e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.255408873938643e+07, 1.000000000000000e-10, 1.609689831019964e+07
5047, 4.406473377308792e-03, 1.897674438627091e-02, 5.649458376047616e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.254004522325424e+07, 1.000000000000000e-10, 1.758535911353962e+07
5048, 4.971165095944968e-03, 1.867651229548451e-02, 5.643489256520379e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.252153629794947e+07, 1.000000000000000e-10, 1.886155846640676e+07
5049, 5.521106851056798e-03, 1.835930655991449e-02, 5.635683725767495e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.249737673125256e+07, 1.000000000000000e-10, 1.957511452487976e+07
5050, 6.066217006603972e-03, 1.804440939346073e-02, 5.626851779438139e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.247010712695472e+07, 1.000000000000000e-10, 2.028367787434277e+07
5051, 6.606629768558379e-03, 1.773309908083132e-02, 5.617993747491132e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.244269466721676e+07, 1.000000000000000e-10, 2.109133538580042e+07
5052, 7.141000610675112e-03, 1.742405227803020e-02, 5.608739292929183e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.241412071662720e+07, 1.000000000000000e-10, 2.187371961077134e+07
5053, 7.669766618631028e-03, 1.711898640521997e-02, 5.599353421957569e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.238511842327097e+07, 1.000000000000000e-10, 2.272478500024974e+07
5054, 8.192107829760582e-03, 1.681739548489779e-02, 5.589530791911586e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.235481181832548e+07, 1.000000000000000e-10, 2.361177140219611e+07
5055, 8.707704980183148e-03, 1.651959185357817e-02, 5.579197485686007e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.232295567793298e+07, 1.000000000000000e-10, 2.453801542822130e+07
5056, 9.216232385920757e-03, 1.622582480262693e-02, 5.568055288998364e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.228874080827726e+07, 1.000000000000000e-10, 2.546410897626764e+07
5057, 9.717800073999238e-03, 1.593704653276756e-02, 5.556871059258915e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.225426567200601e+07, 1.000000000000000e-10, 2.652670058854531e+07
5058, 1.021113720020370e-02, 1.565176267356628e-02, 5.544460639855905e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.221620555313835e+07, 1.000000000000000e-10, 2.755360616350204e+07
5059, 1.069680036502096e-02, 1.537158926235629e-02, 5.531576185480146e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.217661422039767e+07, 1.000000000000000e-10, 2.869719361513892e+07
5060, 1.117389142708821e-02, 1.509556931592185e-02, 5.516980039094854e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.213209760024734e+07, 1.000000000000000e-10, 2.979177868108102e+07
5061, 1.164304451652446e-02, 1.482534264832794e-02, 5.502491970655495e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.208760084353435e+07, 1.000000000000000e-10, 3.105696484259064e+07
