"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
       6064,           0,           0,        0.00030305,             5e-08,      -2.653066078,      0.0845152132,     -0.1839552966,       2.700964985,       1.490345381,       2.274787665
       6064,           0,          10,        0.00030305,             5e-08,      -3.457179004,     -0.8664522427,     -0.7014191416,       1.957544772,       0.764827658,       2.110543306
       6064,           0,          20,        0.00030305,             5e-08,       -3.46654131,     -0.8727682018,     -0.7066898038,       1.948508497,      0.7573455399,       2.110063639
       6064,           0,          29,        0.00030305,             5e-08,      -3.472394915,     -0.8776411351,     -0.7109085859,       1.942484953,      0.7516262409,       2.109817429
       6065,           0,           0,         0.0003031,             5e-08,      -2.653088166,     0.08449492993,     -0.1839719747,        2.70097262,       1.490324845,       2.274939434
       6065,           0,          10,         0.0003031,             5e-08,      -3.457183224,     -0.8664673491,     -0.7014268306,       1.957565875,      0.7648358649,       2.111105958
       6065,           0,          20,         0.0003031,             5e-08,      -3.466544906,     -0.8727833725,     -0.7066971486,       1.948531041,      0.7573545129,       2.110646575
       6065,           0,          29,         0.0003031,             5e-08,      -3.472398161,     -0.8776563987,     -0.7109157423,       1.942508312,         0.7516357,       2.110408134
       6066,           0,           0,        0.00030315,             5e-08,       -2.65310966,     0.08447502844,     -0.1839884917,       2.700980577,        1.49030804,       2.275144259
       6066,           0,          10,        0.00030315,             5e-08,      -3.457187469,     -0.8664824892,     -0.7014345364,        1.95758692,      0.7648440682,       2.111784526
       6066,           0,          20,        0.00030315,             5e-08,      -3.466548527,     -0.8727985736,     -0.7067045209,       1.948553524,      0.7573634827,       2.111343607
       6066,           0,          29,        0.00030315,             5e-08,      -3.472401432,       -0.87767169,     -0.7109229254,       1.942531611,      0.7516451564,       2.111112131
       6067,           0,           0,         0.0003032,             5e-08,       -2.65313066,     0.08445548408,     -0.1840048753,       2.700988769,       1.490293686,       2.275408706
       6067,           0,          10,         0.0003032,             5e-08,      -3.457191741,     -0.8664976587,     -0.7014422579,       1.957607908,      0.7648522682,       2.112571652
       6067,           0,          20,         0.0003032,             5e-08,      -3.466552174,     -0.8728138042,     -0.7067119062,       1.948575951,      0.7573724494,       2.112147636
       6067,           0,          29,         0.0003032,             5e-08,      -3.472404729,     -0.8776870112,     -0.7109301228,       1.942554855,      0.7516546078,       2.111922321
       6068,           0,           0,        0.00030325,             5e-08,      -2.653151271,     0.08443622775,     -0.1840211418,       2.700997126,       1.490280829,       2.275735323
       6068,           0,          10,        0.00030325,             5e-08,      -3.457196039,     -0.8665128584,     -0.7014499945,       1.957628841,      0.7648604644,       2.113458718
       6068,           0,          20,        0.00030325,             5e-08,      -3.466555847,      -0.872829065,     -0.7067193095,       1.948598322,       0.757381409,       2.113050447
       6068,           0,          29,        0.00030325,             5e-08,      -3.472408051,     -0.8777023626,     -0.7109373404,       1.942578043,      0.7516640567,       2.112830492
       6069,           0,           0,         0.0003033,             5e-08,      -2.653171572,     0.08441723162,     -0.1840373025,        2.70100559,       1.490268784,       2.276116071
       6069,           0,          10,         0.0003033,             5e-08,      -3.457200363,     -0.8665280883,     -0.7014577514,       1.957649718,      0.7648686505,       2.114437157
       6069,           0,          20,         0.0003033,             5e-08,      -3.466559545,     -0.8728443564,     -0.7067267346,       1.948620637,      0.7573903661,       2.114043683
       6069,           0,          29,         0.0003033,             5e-08,      -3.472411397,     -0.8777177449,     -0.7109445807,       1.942601173,      0.7516735034,       2.113828301
       6070,           0,           0,        0.00030335,             5e-08,      -2.653191632,     0.08439843435,     -0.1840533552,       2.701014123,       1.490257065,       2.276540952
       6070,           0,          10,        0.00030335,             5e-08,      -3.457204713,     -0.8665433489,     -0.7014655341,       1.957670536,      0.7648768312,       2.115499742
       6070,           0,          20,        0.00030335,             5e-08,      -3.466563269,     -0.8728596784,      -0.706734189,       1.948642891,      0.7573993193,       2.115120032
       6070,           0,          29,        0.00030335,             5e-08,      -3.472414769,     -0.8777331578,     -0.7109518532,       1.942624241,      0.7516829472,       2.114908469
       6071,           0,           0,         0.0003034,             5e-08,       -2.65321148,      0.0843798245,     -0.1840692965,       2.701022743,       1.490245346,       2.277005213
       6071,           0,          10,         0.0003034,             5e-08,      -3.457209089,     -0.8665586396,     -0.7014733454,       1.957691296,      0.7648850074,       2.116641279
       6071,           0,          20,         0.0003034,             5e-08,      -3.466567018,     -0.8728750303,     -0.7067416687,       1.948665087,      0.7574082685,       2.116274313
       6071,           0,          29,         0.0003034,             5e-08,      -3.472418165,     -0.8777486004,     -0.7109591484,       1.942647251,      0.7516923878,       2.116065867
       6072,           0,           0,        0.00030345,             5e-08,      -2.653231149,     0.08436138477,     -0.1840851617,       2.701031437,       1.490233417,       2.277508956
       6072,           0,          10,        0.00030345,             5e-08,      -3.457213491,     -0.8665739598,     -0.7014811788,          1.957712,       0.764893179,       2.117859146
       6072,           0,          20,        0.00030345,             5e-08,      -3.466570795,     -0.8728904117,     -0.7067491719,       1.948687222,      0.7574172136,       2.117504133
       6072,           0,          29,        0.00030345,             5e-08,      -3.472421589,     -0.8777640723,      -0.710966468,       1.942670199,      0.7517018258,       2.117298149
       6073,           0,           0,         0.0003035,             5e-08,      -2.653250694,     0.08434306541,     -0.1841009378,       2.701040156,       1.490221147,       2.278052855
       6073,           0,          10,         0.0003035,             5e-08,      -3.457217919,      -0.866589309,      -0.701489036,       1.957732645,      0.7649013462,       2.119153457
       6073,           0,          20,         0.0003035,             5e-08,      -3.466574598,     -0.8729058219,     -0.7067566996,       1.948709297,      0.7574261548,       2.118809909
       6073,           0,          29,         0.0003035,             5e-08,      -3.472425039,      -0.877779573,     -0.7109738123,       1.942693087,      0.7517112608,       2.118605775
       6074,           0,           0,        0.00030355,             5e-08,      -2.653270147,     0.08432483711,     -0.1841166743,       2.701048871,       1.490208464,       2.278636986
       6074,           0,          10,        0.00030355,             5e-08,      -3.457222374,     -0.8666046867,     -0.7014969184,       1.957753233,      0.7649095088,       2.120526688
       6074,           0,          20,        0.00030355,             5e-08,      -3.466578427,     -0.8729212603,     -0.7067642532,       1.948731315,      0.7574350918,       2.120194281
       6074,           0,          29,        0.00030355,             5e-08,      -3.472428514,      -0.877795102,     -0.7109811849,       1.942715916,      0.7517206935,       2.119991418
       6075,           0,           0,         0.0003036,             5e-08,      -2.653289549,     0.08430663988,     -0.1841324136,       2.701057568,       1.490194566,       2.279260939
       6075,           0,          10,         0.0003036,             5e-08,      -3.457226854,     -0.8666200923,     -0.7015048317,       1.957773763,      0.7649176668,       2.121982641
       6075,           0,          20,         0.0003036,             5e-08,      -3.460638775,     -0.8640751128,     -0.7064320898,       1.951185818,      0.7667573465,       2.122835271
       6075,           0,          29,         0.0003036,             5e-08,      -3.472432014,     -0.8778106585,     -0.7109885854,       1.942738683,      0.7517301238,       2.121458959
       6076,           0,           0,        0.00030365,             5e-08,      -2.653145143,     0.08440624147,     -0.1841107429,        2.70114733,       1.490667704,       2.280730845
       6076,           0,          10,        0.00030365,             5e-08,       -3.45723136,     -0.8666355251,     -0.7015127725,       1.957794235,      0.7649258201,        2.12352533
       6076,           0,          20,        0.00030365,             5e-08,      -3.466586164,     -0.8729522197,     -0.7067794528,        1.94877517,      0.7574529537,       2.123214291
       6076,           0,          29,        0.00030365,             5e-08,      -3.472435539,     -0.8778262419,     -0.7109960067,       1.942761387,      0.7517395522,       2.123012326
       6077,           0,           0,         0.0003037,             5e-08,      -2.653141087,     0.08442092222,     -0.1841229487,       2.701175194,        1.49058633,       2.281418769
       6077,           0,          10,         0.0003037,             5e-08,      -3.457235893,     -0.8666509845,     -0.7015207393,       1.957814651,      0.7649339687,       2.125157751
       6077,           0,          20,         0.0003037,             5e-08,      -3.466590072,     -0.8729677395,     -0.7067870916,       1.948797009,      0.7574618786,       2.124856778
       6077,           0,          29,         0.0003037,             5e-08,       -3.47243909,     -0.8778418516,     -0.7110034542,       1.942784034,       0.751748977,       2.124654465
       6078,           0,           0,        0.00030375,             5e-08,      -2.653162832,     0.08441551492,     -0.1841405748,       2.701189797,       1.490464308,       2.282058655
       6078,           0,          10,        0.00030375,             5e-08,       -3.45724045,     -0.8666664702,     -0.7015287323,       1.957835011,      0.7649421127,       2.126881162
       6078,           0,          20,        0.00030375,             5e-08,      -3.466594005,     -0.8729832854,     -0.7067947571,        1.94881879,      0.7574707994,       2.126589798
       6078,           0,          29,        0.00030375,             5e-08,      -3.472442665,     -0.8778574867,     -0.7110109285,       1.942806624,      0.7517583984,       2.126386603
       6079,           0,           0,         0.0003038,             5e-08,       -2.65319299,     0.08440088872,     -0.1841596052,       2.701199139,       1.490379536,        2.28275259
       6079,           0,          10,         0.0003038,             5e-08,      -3.457245032,     -0.8666819811,     -0.7015367526,       1.957855314,      0.7649502484,       2.128694756
       6079,           0,          20,         0.0003038,             5e-08,      -3.466597962,     -0.8729988563,      -0.706802452,       1.948840514,      0.7574797162,       2.128412508
       6079,           0,          29,         0.0003038,             5e-08,      -3.472446263,     -0.8778731471,     -0.7110184339,       1.942829155,      0.7517678158,       2.128207921
       6080,           0,           0,        0.00030385,             5e-08,      -2.653225184,     0.08438158495,     -0.1841786744,       2.701206314,       1.490317348,        2.28351088
       6080,           0,          10,        0.00030385,             5e-08,      -3.457249638,     -0.8666975173,     -0.7015448062,       1.957875559,      0.7649583776,       2.130595862
       6080,           0,          20,        0.00030385,             5e-08,      -3.466601944,     -0.8730144528,     -0.7068101787,       1.948862179,       0.757488626,       2.130322112
       6080,           0,          29,        0.00030385,             5e-08,      -3.472449887,     -0.8778888329,     -0.7110259694,       1.942851627,      0.7517772288,       2.130115603
       6081,           0,           0,         0.0003039,             5e-08,       -2.65325737,      0.0843594385,     -0.1841974718,       2.701212347,        1.49027226,       2.284334177
       6081,           0,          10,         0.0003039,             5e-08,      -3.457254271,     -0.8667130788,     -0.7015528878,       1.957895747,       0.764966501,       2.132580081
       6081,           0,          20,         0.0003039,             5e-08,      -3.466605951,     -0.8730300745,     -0.7068179331,       1.948883786,      0.7574975267,       2.132314148
       6081,           0,          29,         0.0003039,             5e-08,      -3.472453535,     -0.8779045439,     -0.7110335328,       1.942874041,      0.7517866391,       2.132105203
       6082,           0,           0,        0.00030395,             5e-08,      -2.653317678,     0.08429951335,     -0.1842238069,       2.701195586,       1.490254352,       2.285209584
       6082,           0,          10,        0.00030395,             5e-08,      -3.457258927,     -0.8667286651,     -0.7015609971,       1.957915879,      0.7649746153,       2.134641979
       6082,           0,          20,        0.00030395,             5e-08,      -3.466609983,     -0.8730457209,     -0.7068257159,       1.948905336,      0.7575064248,       2.134383082
       6082,           0,          29,        0.00030395,             5e-08,      -3.472457209,     -0.8779202796,     -0.7110411247,       1.942896395,      0.7517960464,       2.134171209
       6083,           0,           0,          0.000304,             5e-08,      -2.653343031,     0.08427816713,     -0.1842401687,       2.701202007,       1.490230684,       2.286163853
       6083,           0,          10,          0.000304,             5e-08,      -3.457263609,     -0.8667442758,     -0.7015691344,       1.957935954,      0.7649827244,       2.136775504
       6083,           0,          20,          0.000304,             5e-08,      -3.466614041,     -0.8730613918,      -0.706833527,       1.948926826,      0.7575153187,       2.136522952
       6083,           0,          29,          0.000304,             5e-08,      -3.472460909,     -0.8779360399,     -0.7110487463,        1.94291869,      0.7518054471,       2.136307676
       6084,           0,           0,        0.00030405,             5e-08,      -2.653369956,     0.08425472191,      -0.184256981,       2.701207398,       1.490206279,       2.287154062
       6084,           0,          10,        0.00030405,             5e-08,      -3.457268317,     -0.8667599112,     -0.7015773019,       1.957955971,      0.7649908285,       2.138974883
       6084,           0,          20,        0.00030405,             5e-08,      -3.466618125,     -0.8730770876,     -0.7068413694,       1.948948257,      0.7575242083,       2.138727935
       6084,           0,          29,        0.00030405,             5e-08,      -3.472464635,     -0.8779518248,     -0.7110563976,       1.942940924,      0.7518148419,        2.13850881
       6085,           0,           0,         0.0003041,             5e-08,      -2.653397036,     0.08423026175,     -0.1842738087,       2.701212355,       1.490185079,       2.288187208
       6085,           0,          10,         0.0003041,             5e-08,      -3.457273051,     -0.8667755708,     -0.7015854971,        1.95797593,      0.7649989266,       2.141234894
       6085,           0,          20,         0.0003041,             5e-08,      -3.466622235,     -0.8730928073,     -0.7068492391,       1.948969629,      0.7575330941,       2.140992833
       6085,           0,          29,         0.0003041,             5e-08,      -3.472468387,     -0.8779676337,     -0.7110640769,         1.9429631,      0.7518242335,       2.140769443
       6086,           0,           0,        0.00030415,             5e-08,      -2.653423684,     0.08420541685,     -0.1842904677,        2.70121718,       1.490167116,       2.289262886
       6086,           0,          10,        0.00030415,             5e-08,       -3.45727781,     -0.8667912542,     -0.7015937201,       1.957995833,      0.7650070078,       2.143551166
       6086,           0,          20,        0.00030415,             5e-08,       -3.46662637,     -0.8731085508,     -0.7068571371,       1.948990943,      0.7575419843,       2.143313379
       6086,           0,          29,        0.00030415,             5e-08,      -3.472472163,     -0.8779834665,     -0.7110717844,       1.942985216,      0.7518336191,       2.143085333
       6087,           0,           0,         0.0003042,             5e-08,      -2.653452907,     0.08413930845,     -0.1843023621,       2.701199724,       1.490425355,       2.290750506
       6087,           0,          10,         0.0003042,             5e-08,      -3.457282595,     -0.8668069612,     -0.7016019703,       1.958015677,      0.7650150867,       2.145920422
       6087,           0,          20,         0.0003042,             5e-08,      -3.466630531,     -0.8731243179,     -0.7068650629,       1.949012197,      0.7575508639,       2.145686382
       6087,           0,          29,         0.0003042,             5e-08,      -3.472475965,     -0.8779993226,     -0.7110795214,       1.943007272,      0.7518430017,       2.145453319
       6088,           0,           0,        0.00030425,             5e-08,       -2.65345925,     0.08413757168,     -0.1843160351,       2.701216701,       1.490373315,       2.291924718
       6088,           0,          10,        0.00030425,             5e-08,      -3.457287406,     -0.8668226912,     -0.7016102494,        1.95803546,      0.7650231608,       2.148340482
       6088,           0,          20,        0.00030425,             5e-08,      -3.466634717,      -0.873140108,     -0.7068730193,       1.949033391,      0.7575597332,       2.148109748
       6088,           0,          29,        0.00030425,             5e-08,      -3.472479793,     -0.8780152018,     -0.7110872876,       1.943029269,      0.7518523805,        2.14787133
       6089,           0,           0,         0.0003043,             5e-08,      -2.653482145,     0.08412032587,     -0.1843327214,       2.701222675,       1.490275111,       2.293053419
       6089,           0,          10,         0.0003043,             5e-08,      -3.457292242,     -0.8668384439,     -0.7016185539,       1.958055185,      0.7650312294,       2.150810177
       6089,           0,          20,         0.0003043,             5e-08,      -3.466638928,     -0.8731559209,     -0.7068810015,       1.949054528,      0.7575685983,       2.150582394
       6089,           0,          29,         0.0003043,             5e-08,      -3.472483645,     -0.8780311039,     -0.7110950809,       1.943051208,      0.7518617491,       2.150338306
       6090,           0,           0,        0.00030435,             5e-08,      -2.653510149,     0.08409726405,     -0.1843500345,       2.701225267,       1.490181791,       2.294206463
       6090,           0,          10,        0.00030435,             5e-08,      -3.457297104,     -0.8668542186,     -0.7016268822,       1.958074853,      0.7650392915,        2.15332922
       6090,           0,          20,        0.00030435,             5e-08,      -3.466643165,     -0.8731717568,     -0.7068890092,       1.949075606,      0.7575774571,       2.153104115
       6090,           0,          29,        0.00030435,             5e-08,      -3.472487522,     -0.8780470292,     -0.7111029015,       1.943073088,      0.7518711133,       2.152854059
       6091,           0,           0,         0.0003044,             5e-08,      -2.653538912,     0.08407244327,     -0.1843671901,       2.701227388,        1.49010561,       2.295404869
       6091,           0,          10,         0.0003044,             5e-08,      -3.457301992,     -0.8668700131,     -0.7016352334,       1.958094462,      0.7650473482,       2.155898055
       6091,           0,          20,         0.0003044,             5e-08,      -3.466647432,     -0.8731876154,     -0.7068970446,       1.949096619,      0.7575863103,       2.155675397
       6091,           0,          29,         0.0003044,             5e-08,      -3.472491427,     -0.8780629771,     -0.7111107497,       1.943094905,      0.7518804741,       2.155419091
       6092,           0,           0,        0.00030445,             5e-08,      -2.653567087,     0.08404729156,     -0.1843839675,       2.701229865,       1.490046072,        2.29665241
       6092,           0,          10,        0.00030445,             5e-08,      -3.457306907,     -0.8668858297,     -0.7016435982,       1.958114009,      0.7650554006,       2.158517618
       6092,           0,          20,        0.00030445,             5e-08,      -3.466651725,     -0.8732034961,     -0.7069050987,       1.949117571,      0.7575951543,       2.158297237
       6092,           0,          29,        0.00030445,             5e-08,      -3.472495358,     -0.8780789476,     -0.7111186219,       1.943116662,      0.7518898318,        2.15803441
       6093,           0,           0,         0.0003045,             5e-08,      -2.653594362,      0.0840222835,     -0.1844003755,        2.70123283,       1.489999757,       2.297948149
       6093,           0,          10,         0.0003045,             5e-08,      -3.457311851,     -0.8669016681,     -0.7016519623,       1.958133491,      0.7650634488,       2.161189172
       6093,           0,          20,         0.0003045,             5e-08,      -3.466656047,     -0.8732193963,     -0.7069131657,       1.949138457,       0.757603995,       2.160970941
       6093,           0,          29,         0.0003045,             5e-08,      -3.472499317,     -0.8780949403,     -0.7111265149,       1.943138354,      0.7518991864,       2.160701331
       6094,           0,           0,        0.00030455,             5e-08,       -2.65362071,     0.08399762048,      -0.184416454,       2.701236301,       1.489963232,       2.299290507
       6094,           0,          10,        0.00030455,             5e-08,      -3.457316823,     -0.8669175278,       -0.70166028,       1.958152907,      0.7650714929,       2.163914148
       6094,           0,          20,        0.00030455,             5e-08,      -3.466660398,     -0.8732353172,     -0.7069212192,       1.949159275,      0.7576128324,        2.16369797
       6094,           0,          29,        0.00030455,             5e-08,      -3.472503306,     -0.8781109545,     -0.7111344156,       1.943159979,      0.7519085384,       2.163421321
       6095,           0,           0,         0.0003046,             5e-08,      -2.653646227,     0.08397334351,     -0.1844322251,       2.701240201,       1.489931908,       2.300677287
       6095,           0,          10,         0.0003046,             5e-08,      -3.457321829,     -0.8669334067,     -0.7016682975,       1.958172256,      0.7650795342,       2.166692763
       6095,           0,          20,         0.0003046,             5e-08,      -3.466664784,     -0.8732512575,     -0.7069290269,       1.949180027,      0.7576216683,       2.166478342
       6095,           0,          29,         0.0003046,             5e-08,       -3.47250733,      -0.878126986,     -0.7111421556,       1.943181539,      0.7519178896,       2.166194386
       6096,           0,           0,        0.00030465,             5e-08,      -2.653671023,     0.08394946234,     -0.1844476928,       2.701244465,       1.489902423,       2.302107018
       6096,           0,          10,        0.00030465,             5e-08,      -3.457326882,     -0.8669492866,     -0.7016723042,       1.958191606,      0.7650875948,       2.169543846
       6096,           0,          20,        0.00030465,             5e-08,      -3.466669216,     -0.8732672073,     -0.7069349428,       1.949200754,      0.7576305168,       2.169315282
       6096,           0,          29,        0.00030465,             5e-08,      -3.472511399,     -0.8781430278,     -0.7111485452,       1.943203063,       0.751927253,       2.169023502
       6097,           0,           0,         0.0003047,             5e-08,      -2.653695172,     0.08392596009,     -0.1844625381,        2.70124907,       1.489877926,       2.303611211
       6097,           0,          10,         0.0003047,             5e-08,      -3.457331944,     -0.8669652013,     -0.7016807491,       1.958210887,      0.7650956216,       2.172437475
       6097,           0,          20,         0.0003047,             5e-08,      -3.466673652,     -0.8732831808,     -0.7069422178,       1.949221436,      0.7576393532,       2.172210783
       6097,           0,          29,         0.0003047,             5e-08,      -3.472515471,      -0.878159095,     -0.7111556844,       1.943224532,      0.7519365992,       2.171911252
       6098,           0,           0,        0.00030475,             5e-08,      -2.653719544,     0.08390213186,     -0.1844779122,       2.701252805,       1.489855485,       2.305166832
       6098,           0,          10,        0.00030475,             5e-08,       -3.45733702,     -0.8669811529,     -0.7016901326,       1.958230094,      0.7651037743,       2.175391434
       6098,           0,          20,        0.00030475,             5e-08,      -3.466678107,     -0.8732991912,     -0.7069506407,       1.949242045,      0.7576483031,       2.175167635
       6098,           0,          29,        0.00030475,             5e-08,      -3.472519561,     -0.8781751926,     -0.7111636353,       1.943245942,      0.7519460661,       2.174860118
       6099,           0,           0,         0.0003048,             5e-08,       -2.65374366,     0.08387847658,     -0.1844930394,       2.701256469,       1.489835217,       2.306733919
       6099,           0,          10,         0.0003048,             5e-08,      -3.457342114,     -0.8669971237,     -0.7016993538,       1.958249214,      0.7651119864,       2.178410712
       6099,           0,          20,         0.0003048,             5e-08,      -3.466682583,     -0.8733152265,     -0.7069593682,       1.949262557,      0.7576572541,       2.178189184
       6099,           0,          29,         0.0003048,             5e-08,      -3.472523675,     -0.8781913171,     -0.7111719606,       1.943267266,       0.751955515,       2.177873438
       6100,           0,           0,        0.00030485,             5e-08,      -2.653767449,     0.08385509734,     -0.1845079989,       2.701260225,       1.489816462,       2.308340336
       6100,           0,          10,        0.00030485,             5e-08,      -3.457347231,     -0.8670131117,      -0.701708193,       1.958268276,      0.7651201811,       2.181497762
       6100,           0,          20,        0.00030485,             5e-08,      -3.466687076,     -0.8733312738,     -0.7069676906,       1.949283008,      0.7576662558,         2.1812786
       6100,           0,          29,        0.00030485,             5e-08,      -3.472527805,     -0.8782074567,     -0.7111801348,       1.943288517,       0.751965002,       2.180954351
       6101,           0,           0,         0.0003049,             5e-08,      -2.653790975,     0.08383195418,     -0.1845228076,       2.701264045,       1.489798581,       2.310002785
       6101,           0,          10,         0.0003049,             5e-08,      -3.457352371,     -0.8670291229,     -0.7017170959,       1.958287261,      0.7651282887,        2.18465425
       6101,           0,          20,         0.0003049,             5e-08,      -3.466691594,     -0.8733473435,     -0.7069761041,       1.949303386,      0.7576751762,       2.184437409
       6101,           0,          29,         0.0003049,             5e-08,      -3.472531957,     -0.8782236151,     -0.7111882404,       1.943309707,      0.7519744444,       2.184104388
       6102,           0,           0,        0.00030495,             5e-08,      -2.653814308,     0.08380900318,     -0.1845375178,       2.701267873,        1.48978111,       2.311717602
       6102,           0,          10,        0.00030495,             5e-08,      -3.457357536,      -0.867045153,     -0.7017259503,       1.958306201,      0.7651363178,       2.187879284
       6102,           0,          20,        0.00030495,             5e-08,      -3.466696136,     -0.8733634326,     -0.7069845122,       1.949323714,      0.7576840204,       2.187664079
       6102,           0,          29,        0.00030495,             5e-08,      -3.472536132,     -0.8782397942,     -0.7111964028,       1.943330839,      0.7519838119,       2.187322018
       6103,           0,           0,          0.000305,             5e-08,       -2.65383749,     0.08378619815,     -0.1845521293,       2.701271685,       1.489763731,       2.313483412
       6103,           0,          10,          0.000305,             5e-08,      -3.457362725,     -0.8670612045,     -0.7017348413,       1.958325077,        0.76514429,       2.191167895
       6103,           0,          20,          0.000305,             5e-08,      -3.465438039,     -0.8716039251,     -0.7068873347,       1.949727135,      0.7588824876,       2.191108369
       6103,           0,          29,          0.000305,             5e-08,      -3.472540331,     -0.8782559965,     -0.7112046945,       1.943351896,      0.7519931232,       2.190601989
       6104,           0,           0,        0.00030505,             5e-08,      -2.653820574,     0.08379204392,     -0.1845538078,       2.701290984,       1.489801661,        2.31542643
       6104,           0,          10,        0.00030505,             5e-08,      -3.457367939,     -0.8670772783,     -0.7017437913,       1.958343884,      0.7651522244,       2.194511719
       6104,           0,          20,        0.00030505,             5e-08,      -3.466705293,     -0.8733956772,     -0.7070015508,       1.949364165,      0.7577015582,       2.194297014
       6104,           0,          29,        0.00030505,             5e-08,      -3.472544555,     -0.8782722199,     -0.7112129912,       1.943372894,      0.7520024001,       2.193936177
       6105,           0,           0,         0.0003051,             5e-08,      -2.653838147,     0.08377694864,     -0.1845668096,       2.701299037,       1.489777012,       2.317288045
       6105,           0,          10,         0.0003051,             5e-08,      -3.457373178,     -0.8670933729,     -0.7017527152,       1.958362637,      0.7651601354,       2.197901458
       6105,           0,          20,         0.0003051,             5e-08,      -3.466709908,     -0.8734118314,     -0.7070100813,       1.949384302,      0.7577102851,       2.197686106
       6105,           0,          29,         0.0003051,             5e-08,      -3.472548802,     -0.8782884646,     -0.7112213032,       1.943393832,      0.7520116543,       2.197315598
       6106,           0,           0,        0.00030515,             5e-08,       -2.65386139,     0.08375772063,     -0.1845815393,       2.701304887,        1.48974751,       2.319173527
       6106,           0,          10,        0.00030515,             5e-08,      -3.457378441,     -0.8671094885,      -0.701761639,        1.95838133,      0.7651680293,       2.201329336
       6106,           0,          20,        0.00030515,             5e-08,      -3.461960776,     -0.8661666421,     -0.7067818987,       1.951479964,      0.7659628122,        2.20178714
       6106,           0,          29,        0.00030515,             5e-08,      -3.472553073,     -0.8783047308,     -0.7112296339,       1.943414708,      0.7520208919,       2.200732632
       6107,           0,           0,         0.0003052,             5e-08,      -2.653765679,     0.08382283931,     -0.1845724649,       2.701373179,       1.490142198,       2.321627464
       6107,           0,          10,         0.0003052,             5e-08,      -3.457383728,     -0.8671256212,     -0.7017706528,        1.95840001,      0.7651760126,       2.204790318
       6107,           0,          20,         0.0003052,             5e-08,      -3.466719209,     -0.8734442011,     -0.7070272734,       1.949424434,      0.7577277797,       2.204572539
       6107,           0,          29,         0.0003052,             5e-08,      -3.472557368,     -0.8783210151,     -0.7112380596,       1.943435554,      0.7520301955,        2.20418229
       6108,           0,           0,        0.00030525,             5e-08,      -2.653773023,     0.08382613982,     -0.1845855532,       2.701392391,         1.4900584,       2.323558077
       6108,           0,          10,        0.00030525,             5e-08,       -3.45738904,     -0.8671417741,     -0.7017796681,       1.958418617,      0.7651839688,       2.208281838
       6108,           0,          20,        0.00030525,             5e-08,      -3.466723895,     -0.8734604153,     -0.7070359331,       1.949444426,      0.7577365493,       2.208062345
       6108,           0,          29,        0.00030525,             5e-08,      -3.472561685,     -0.8783373187,     -0.7112464829,       1.943456341,      0.7520394948,       2.207662075
       6109,           0,           0,         0.0003053,             5e-08,       -2.65380048,     0.08381290054,     -0.1846022037,       2.701400174,       1.489943884,       2.325460815
       6109,           0,          10,         0.0003053,             5e-08,      -3.457394375,     -0.8671579474,     -0.7017886513,       1.958437145,      0.7651918778,       2.211802583
       6109,           0,          20,         0.0003053,             5e-08,      -3.466728606,     -0.8734766502,     -0.7070445703,        1.94946434,       0.757745274,        2.21158083
       6109,           0,          29,         0.0003053,             5e-08,      -3.472566027,     -0.8783536431,     -0.7112548893,        1.94347705,       0.752048751,       2.211170733
       6110,           0,           0,        0.00030535,             5e-08,      -2.653864256,     0.08375482719,     -0.1846278478,       2.701380572,       1.489880043,        2.32739539
       6110,           0,          10,        0.00030535,             5e-08,      -3.457399736,     -0.8671741413,     -0.7017976257,       1.958455602,      0.7651997526,       2.215340402
       6110,           0,          20,        0.00030535,             5e-08,      -3.466733342,     -0.8734929061,     -0.7070532033,       1.949484177,      0.7577539657,       2.215127021
       6110,           0,          29,        0.00030535,             5e-08,      -3.472570394,     -0.8783699886,     -0.7112632944,       1.943497682,      0.7520579751,       2.214707041
       6111,           0,           0,         0.0003054,             5e-08,      -2.653894382,      0.0837336901,     -0.1846434021,       2.701383153,       1.489819576,       2.329374825
       6111,           0,          10,         0.0003054,             5e-08,      -3.457405121,     -0.8671903559,     -0.7018066072,       1.958473992,      0.7652076058,       2.218915521
       6111,           0,          20,         0.0003054,             5e-08,      -3.466738104,     -0.8735091834,     -0.7070618472,       1.949503947,      0.7577626365,       2.218699264
       6111,           0,          29,         0.0003054,             5e-08,      -3.472574786,     -0.8783863553,     -0.7112717183,       1.943518246,      0.7520671785,       2.218269029
       6112,           0,           0,        0.00030545,             5e-08,       -2.65392675,     0.08370895344,     -0.1846594512,       2.701384023,       1.489768042,       2.331380767
       6112,           0,          10,        0.00030545,             5e-08,      -3.457410531,     -0.8672065916,      -0.701815618,       1.958492318,      0.7652154448,       2.222514253
       6112,           0,          20,        0.00030545,             5e-08,       -3.46674289,     -0.8735254817,     -0.7070705232,       1.949523651,      0.7577712936,       2.222294689
       6112,           0,          29,        0.00030545,             5e-08,      -3.472579202,     -0.8784027437,     -0.7112801658,       1.943538746,      0.7520763685,       2.221854168
       6113,           0,           0,         0.0003055,             5e-08,      -2.653959388,     0.08368219623,     -0.1846754326,       2.701384005,       1.489727865,       2.333450809
