"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
10609, 2.254026791377103e-02, 1.000112833028871e-02, 1.574876402655247e+01, 0.000000000000000e+00, 0.000000000000000e+00, 3.422203912829062e+06, 1.000000000000000e-10, 2.462267540685666e+09
10610, 2.268000000000000e-02, 1.000000000000000e-02, 1.484532119958786e+01, 0.000000000000000e+00, 0.000000000000000e+00, 3.215892920881598e+06, 1.000000000000000e-10, 2.606259281740469e+09
21011, 2.292594956345765e-02, 1.000579798253831e-02, 1.363216093491758e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.945245074583830e+06, 1.000000000000000e-10, 2.830904989743537e+09
21012, 2.317334039027927e-02, 1.002413403902793e-02, 1.205341797309291e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.592648933731679e+06, 1.000000000000000e-10, 3.196081376298836e+09
21013, 2.342148520397809e-02, 1.005544656391479e-02, 1.062930978272506e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.277244339589790e+06, 1.000000000000000e-10, 3.630460806567273e+09
21014, 2.366988704242411e-02, 1.009914021273962e-02, 9.360988394400859e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.997309749958211e+06, 1.000000000000000e-10, 4.137754095972581e+09
21015, 2.391787351560444e-02, 1.015549963647456e-02, 8.151504728043992e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.732014795074017e+06, 1.000000000000000e-10, 4.783091516713493e+09
21016, 2.416453285842664e-02, 1.022554151825833e-02, 7.027567548594358e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.486622394561087e+06, 1.000000000000000e-10, 5.610328259738288e+09
21017, 2.440925821676443e-02, 1.030890190819139e-02, 6.046678315161929e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.273918192548997e+06, 1.000000000000000e-10, 6.611300260802023e+09
21018, 2.465159155609914e-02, 1.040490937221702e-02, 5.155018665854007e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.080244836790850e+06, 1.000000000000000e-10, 7.864301647440819e+09
21019, 2.489025980827011e-02, 1.051488834644917e-02, 4.318938015164998e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.004347112442461e+05, 1.000000000000000e-10, 9.595991244017324e+09
21020, 2.512454370362523e-02, 1.063862710433252e-02, 3.611788254350916e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.490061811270871e+05, 1.000000000000000e-10, 1.177051819267852e+10
21021, 2.535437490333635e-02, 1.077481243785908e-02, 2.995801983533108e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.181565423946016e+05, 1.000000000000000e-10, 1.453499130743616e+10
21022, 2.557867613165030e-02, 1.092395039497685e-02, 2.646706644151712e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.461785622975666e+05, 1.000000000000000e-10, 1.703552285305891e+10
21023, 2.580412300753698e-02, 1.107534537732410e-02, 2.566195373705692e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.297878110913215e+05, 1.000000000000000e-10, 1.714451251324763e+10
21024, 2.603151614305924e-02, 1.122781178515620e-02, 2.520373529008744e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.207021967239196e+05, 1.000000000000000e-10, 1.692158467601679e+10
